Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,1.5,186,1.7260134933109612,0.008519690056934462,86.63154130131403,105.46448506246936,212.30920450798178,65.73381571398957,56.04117198519208,55.1628512054332,125.81177599169571,2.167841814660373
1.5,2.0,186,6.824529354637276,0.012787536169308429,121.58145159842563,148.0122019459095,400.33905805287753,108.81286587825849,78.71606874572679,94.53471460495119,177.1782358166436,1.4918616292071438
2.0,2.5,223,6.007239142086058,0.015190980303329212,126.4781484999586,153.9733981738627,391.01971635794166,116.89133231249168,88.80620367912805,101.01977873819186,193.00030258086545,1.5904502359517845
2.5,3.0,158,5.8843296514556425,0.011401052188952685,126.14173164855704,153.56384722433026,395.7974800542161,119.48520146603958,86.28969206242905,104.02270347501414,195.63986464750775,1.5566585211024144
3.0,3.5,177,6.12355701182659,0.011830082792847118,129.72571008445186,157.92695140715887,408.6098904061974,126.02309462105943,91.24224703241507,109.95182415051748,205.16367537921363,1.5421256708257371
3.5,4.0,181,9.09862063062353,0.020994688926152343,142.37014973577647,173.32018228703225,482.09970178979387,147.18638398503506,111.58658352480086,127.0501663735583,229.89632516138022,1.4108878343083637
4.0,4.5,166,6.889348771676298,0.023614563307113028,144.0303498553392,175.3412954760653,439.0061632170026,149.28411931313894,122.09991820115516,127.63493919662969,240.4723591630934,1.584267359553653
4.5,5.0,200,0.5588971396540605,0.0021202878616981406,90.78649116097478,110.52268489162154,174.3418239411518,85.60734994373206,69.83712146476032,75.06926633663424,177.4836064392576,2.7142018871497156
5.0,5.5,140,0.8140621239077827,0.016739860909653712,109.01741471154273,132.71685269231307,199.34618916534686,113.61073735373591,128.81941800018566,96.73139063936378,238.803316687045,2.8428755315399394
5.5,6.0,146,1.1736992901552685,0.02230238995051529,120.34850464655938,146.5112230479852,229.95657961848073,127.10293531565655,145.25742299802286,107.10054800721365,254.34655123488872,2.6888645398319753
6.0,6.5,151,2.8645675971698856,0.03002424899783307,143.3573224606759,174.52195777821402,325.4707294510729,152.10353672433027,157.44838827616272,127.75864225704883,271.8026776053312,2.1926352307561143
6.5,7.0,151,1.2921328512717791,0.017281440823146175,123.8933003906134,150.82662656248579,249.25161800553437,130.5595442294977,134.98877385649632,111.17177256654705,256.4342901641739,2.5238547352668976
7.0,7.5,186,3.020194673489814,0.029618799536774782,144.21294360766726,175.5635835223777,338.34981821520756,155.72501014642427,160.92285810147519,134.01384453727033,281.82770967266606,2.1045549411842237
7.5,8.0,140,10.686176050811165,0.02884300975340035,173.6185232811828,211.36168051622263,550.7630608033218,178.47693140306671,141.05520299288517,163.40998753203925,288.32457233242894,1.4822746350611038
8.0,8.5,179,2.1656654075782344,0.009797554835275332,132.56274224364972,161.38072968792144,302.5890074297196,132.42330791691842,109.64806933061405,120.8059301869207,251.57520507891508,2.171297952679227
8.5,9.0,170,3.254518525373649,0.012557066622866207,146.581169921721,178.44664164383448,354.78966242468914,145.52952692001048,120.64287645881696,132.92798478664213,264.5196211790803,2.0212301847552947
9.0,9.5,202,1.4081765869672351,0.03965962095772478,142.98346411362104,174.06682587745178,265.2439280618091,158.97624035033937,204.79305165857193,131.64209624696298,309.60373523495645,2.731730371497424
