Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0,4,391.89,12.810462631698394,0.1998124193253699,185.52525006666121,225.8568261681094,501.39077317109746,228.37684065406847,324.18411922703075,124.58218921149336,244.73693605722158,1.8438838257906782
4,6,391.89,7.7495216329120185,0.12348199931494935,201.5131384113348,245.32034241379873,466.05211311489563,234.0116739128252,289.0192872479599,155.50003753126578,310.4015604871169,2.1316273847127483
6,8,319.83,5.556811593841485,0.08272345338833627,200.26349205973216,243.79903381184775,427.7423471479466,212.7116087037742,242.87216547942734,157.6108845181521,320.3604025940543,2.3146196792012184
8,10,424.35,4.229078815483552,0.05571076065371615,195.05563426559047,237.45903301897934,392.87258336802273,191.32941001983414,201.5720424108841,157.32780110295374,323.7724174451265,2.461490938946134
10,12,315.78,3.2312024841251814,0.045451158991191586,193.18223791511068,235.17837659230895,369.3260187008969,178.76907901023543,183.96670611763034,157.38844801986113,331.15424621718097,2.599918569415927
12,14,409.65,5.020986842515297,0.13320358372503385,234.9726550205546,286.0536669815454,436.66327122154235,221.83563391232158,285.8688378124109,192.10123837552655,398.62732850797613,2.6547327398289546
14,16,428.49,5.330788007433092,0.10722645267340992,239.7811251666925,291.90745672466886,456.2617694348297,216.2844211994531,255.190827522252,198.04963142288742,402.0439003016385,2.573777425292655
16,18,406.81,5.978947511893399,0.18985617408336067,265.41192899009394,323.1101744227234,478.7038727410535,237.1984298388247,322.3062952124996,218.6175496472867,447.38087786857795,2.716422691348047
18,20,423.88,9.951462415991546,0.24773547034931764,300.47942780782734,365.80104254866023,585.6603254889507,268.75328326489796,359.3100819236066,248.0782317838653,478.1658775508387,2.4697158410073854
20,22,352.91,12.811931229611384,0.484655306833694,346.62005500319356,421.97224087345325,651.7940041382452,308.32480242952295,480.98762668125505,279.6913408836645,536.1544903126372,2.552454619231491
22,24,487.72,10.067750955463609,0.41275077678815864,336.6722201777574,409.86183325987906,602.5698075898497,286.35494714537464,437.5194438467004,273.4084533703801,536.3590072507371,2.696617866852389
