Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,2.0,617,0.08712857341761485,0.0007474385637693104,52.26485911116251,63.62678500489345,75.31638978353996,47.41677130535923,47.72297404795812,39.01409906678735,116.31172982273668,3.936447726331536
2.5,3.0,749,0.2163325295745058,0.0015942013513671836,66.88391110368997,81.4238917784052,112.09230969831249,73.81640566549936,65.11211339524954,54.93649015223053,147.9025980229083,3.245333206270644
3.0,3.5,151,0.8680002550144883,0.027684111759657775,106.82063169744531,130.04250815341163,193.9235866763394,134.51309209574475,172.7597264555012,89.05696870582838,225.8516433254193,2.9013241307500635
3.5,4.0,133,0.9421976499023854,0.02508848026139749,109.93016368271053,133.82802535286493,202.99325247203538,138.02705803519947,170.3452065722946,93.02089115478164,231.36715130654406,2.8331827333769506
4.0,4.5,124,1.9807463420673792,0.012449948129959056,120.32319109317929,146.4804065482184,272.301343790287,135.58797775009003,120.53713315844226,101.14402868176593,219.23887769181556,2.2354370612616044
4.5,5.0,148,4.371970591142357,0.016838284668593186,142.0229547698314,172.8975101545772,372.7615967718922,153.9649665901834,125.39182113522202,119.89355887570211,235.91545519081083,1.873016775543124
5.0,5.5,157,2.3608131013184224,0.011880694506410843,128.98217632334433,157.0217798718974,297.46633358044915,138.4642655651995,116.75265016101599,109.5958437065002,230.19921707398615,2.171447638059865
5.5,6.0,148,1.8426862514641482,0.005574619305418873,120.32034639861084,146.47694344178717,273.2113098730549,123.63621124429972,93.40506665320514,101.86458141620865,213.107025918943,2.211000667153094
6.0,6.5,144,3.094537507864544,0.006610363151751732,135.59619770226527,165.0736319853665,335.55151833445717,137.7418535220421,102.27558314656878,113.93786619640292,223.38798654053343,1.992699246703254
6.5,7.0,136,2.6441264967203955,0.01198590247469081,141.35328863971404,172.0822644309563,318.178247469035,147.7939769895264,131.059021198536,119.5598811344463,245.82107666327474,2.211194929483567
7.0,7.5,104,2.1742716177068107,0.006108728294552053,130.30502132142607,158.63219986956207,297.1243843152695,129.07412185045212,97.00843236932076,112.12220772835464,228.9799157211365,2.1819532355928777
7.5,8.0,140,1.936864177733286,0.006009825095793703,129.28631255417915,157.3920326746528,286.1661131362976,126.88922586453674,96.54573602800272,112.1844405185715,232.1879453481532,2.2538451787982248
8.0,8.5,131,0.5771519156151226,0.0016966643624846632,100.35258727355829,122.16836711563622,180.39072517200648,92.91195688871615,71.03732857444015,86.33414090645408,198.34450672703142,2.876460913999238
8.5,9.0,139,0.676908216932886,0.0026426549179643577,106.07276084519428,129.13205668110612,193.15269050375153,99.18306574999792,78.40900308025317,93.16145348048966,213.5114667622133,2.82482401263257
9.0,9.5,154,1.0148551533017505,0.0031298838523226204,116.01472913688502,141.23532242751224,227.2211801784965,108.4567767434267,82.81004156946553,101.71295246536272,222.01732979887382,2.588775307481973
9.5,10.0,190,0.4139599841182019,0.002718132812397108,100.44877687715065,122.28546750261812,161.5952483167691,89.92583300003935,78.9115615898826,89.6545644161848,219.4472744996164,3.2491680233200153
10.0,10.5,199,0.7506492270831484,0.007637927280873433,119.11102268034162,145.00472326302463,204.85756076418636,114.4413219561857,111.01640199597674,107.8413521339099,255.15672001927257,2.989657227855781
11.0,11.5,254,2.6094631172590015,0.0016660845176538304,146.97076878643168,178.9209359139172,334.8768587579961,134.8938875610055,98.26937076683126,117.39650930036694,217.48854541420081,2.1504818200726734
11.5,12.0,224,9.375339119011695,0.021648027439925784,188.54140174242735,229.52866299078144,545.9229985691318,185.64962941029972,140.6775841037976,175.8060011255957,308.333960488462,1.6227481638225063
12.0,12.5,228,8.48771249664852,0.02847609382115371,192.78926564084114,234.6999755627634,527.5248422941366,188.10000501829606,150.78052404532005,179.36169964707165,322.6719418866975,1.72707840956975
12.5,13.0,341,7.883506927141295,0.020165031765402405,186.95269721015995,227.59458790802105,514.9106596182263,179.7262734136191,135.69283334392523,174.38288931172144,311.48509724548484,1.7146593523901454
13.0,13.5,258,17.47755841538278,0.09537654056256877,239.29492243482366,291.31555774674194,700.7988291623122,247.78335125040442,238.21229803661907,224.88059493392,387.21675476152467,1.5832671312922835
13.5,14.0,299,13.844659902166919,0.09193966025272118,236.54339245683548,287.9658690778868,643.4612094732499,239.4415388733696,236.39616884877466,219.0437153895747,388.3337928572267,1.7206656518053882
14.0,14.5,336,13.811848667741815,0.0750346199081802,231.60663459480207,281.9559029849763,645.1519299515741,232.62785198493407,216.08018394113944,217.45668847196455,381.63886907778465,1.6749143847873342
14.5,15.0,345,12.383152295493932,0.08130433254595103,235.05250301705073,286.15087323814834,620.9354530987712,232.86617389251526,225.5014313906245,217.57170709682023,388.70788621955853,1.776269269649234
15.0,15.5,382,13.305205252929673,0.09269692280217197,242.53354082096297,295.25822360812924,640.3524956160521,240.67063787949547,238.31472515438395,224.30934503333617,398.95353971072996,1.7738755629320637
15.5,16.0,299,15.628199972863687,0.12337457641536882,257.4638634405549,313.4342685363278,683.1686700861765,258.316848862952,269.84775739042016,237.1990982261956,417.95208708911247,1.758606281209678
16.0,16.5,353,16.965706907084382,0.17718596670313924,275.6488081963,335.57246215201775,707.1599395605333,278.69307735510966,321.55154582230193,249.50033663683115,441.83707206154094,1.8211720087480612
