Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0,4,172.19,1.8242825975343668,0.031215245797707215,111.54539884045532,135.7943985883804,238.32826088250846,124.56986226149176,142.988426279675,81.147194079284,190.55257104899985,2.4516495805916625
4,6,172.19,1.9325558083769125,0.032562651516255973,133.12036996300964,162.05958082453355,273.15212875357645,155.62162711970115,183.13965738280694,113.98050182733881,258.34837427897054,2.4794497494753913
6,8,146.74,3.025920647977092,0.058308485165433875,162.41769074441393,197.72588438450398,336.4415562904614,183.2138671568601,226.7233132081791,140.27082524956973,304.7466006287095,2.4152299502478014
8,10,281.39,2.437632809610844,0.044655889790492696,162.49192730942235,197.8162593332097,322.4805218916953,171.96048978326482,199.2396217834532,142.68440402653857,313.31511751251537,2.52022372155115
10,12,334.41,2.1427156798089064,0.0372341517515856,164.49158306947513,200.250622867187,314.73557914306804,164.85973894627583,184.2233925278459,145.91341313829756,321.7004854209784,2.613109901331552
12,14,277.75,4.737166485420816,0.09037230071650242,211.1366634896685,257.0359381613352,427.7504490594066,211.78814924190175,266.1353461192278,184.46217899116508,378.85898701322566,2.416792415952705
14,16,281.22,3.084331612879283,0.05996556194171245,196.06767924915175,238.6910877815761,368.643262349555,184.6021567821952,216.28112902920427,174.42392940359855,371.28124262560596,2.6286156694474054
16,18,297.51,5.903363667708568,0.12807063379651187,239.18402620629436,291.1805536424451,474.93348717278275,228.07685727535065,293.0218657979349,211.20220803690347,425.0203839411552,2.445358128459252
18,20,271.31,4.800888058776668,0.09006686687754092,233.05047721909412,283.7136244406362,446.2216974920336,209.9045287835572,252.26923040560328,205.36722282957064,416.9759337488416,2.5440755891050935
20,22,316.79,3.716984272135685,0.061636107086409056,223.44783210347498,272.0234477781435,418.42423420285166,190.12576925138467,208.27743682393339,197.22200423543273,406.335999574382,2.606946811570243
