Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
1.0,1.5,116,0.80244747181562,0.013656665423527257,88.23832630997272,107.4205711599669,172.6077294768416,93.53034954383274,99.00212901424568,63.59846694466834,161.53030805618292,2.7466912551178124
1.5,2.0,98,0.6349316180635922,0.010773547363950208,86.9793384881428,105.88789033339116,164.62757413126502,91.31298201024048,94.62026499069937,66.20640292113453,170.25612904230405,2.8301354006468755
2.0,2.5,102,0.33414045615155175,0.006769908727288742,77.10106191667768,93.8621623333467,133.0528377564955,81.2565860670751,85.1309018704589,62.31459276442229,170.07578422970437,3.137927526719214
2.5,3.0,75,0.2676770340983729,0.0052619532597944765,75.27795581853498,91.64272882256434,126.23794202778117,78.15867108480123,80.5252955687582,62.51677117339847,172.9307340507636,3.2289318854802604
3.0,3.5,85,0.282101017092222,0.004832762635338389,77.59616415494251,94.46489549297353,130.85859823713037,79.3323942210212,79.5968817119822,65.53335525525114,178.5116793580715,3.1920761141585285
3.5,4.0,96,0.7763206702518297,0.015134534152258822,102.70066751656553,125.02689958538403,191.63477927380725,108.61625075895215,120.96093160220859,86.74631427910876,216.34340681646898,2.806943575802924
4.0,4.5,105,0.6634881858881417,0.01401221400445794,100.71584814716675,122.61059774437682,182.48044382479816,107.6582141537698,121.49223663760839,87.25735154742208,220.8394723404939,2.895678260711709
4.5,5.0,98,0.36304895879130394,0.005762013988544682,87.36014927381238,106.3514860724672,149.50352724163884,89.40652375372119,89.84157991223358,76.65107761236028,201.4721699286196,3.0974468519705414
5.0,5.5,101,0.35406728926199876,0.0056069844677182675,88.31410951916654,107.51282897985503,149.81803530875504,90.05802953126053,90.6513875037531,78.3563565160968,205.87888116938282,3.119666088501268
5.5,6.0,105,0.36804042169915885,0.005126962536918078,89.87669312194063,109.41510467018854,153.7583657479094,90.7281434067144,88.83640587819447,80.21760435811167,208.30269821829344,3.081330104865273
6.0,6.5,106,0.4101454868502964,0.006158767847306828,93.80634911558693,114.19903370593184,161.09633093554973,95.56999586920692,95.9378073703614,84.67099110040172,218.05701005233956,3.0570357741767444
6.5,7.0,111,0.5182862862488347,0.00839607507949563,100.85435877363622,122.77921937660068,176.6435147181693,104.44360064470615,108.36289863152825,91.80018062109762,231.891467256419,2.976042593057771
7.0,7.5,119,0.5293142622298809,0.009037975698508616,102.85361950730709,125.21310200889566,179.2195502364851,107.20777275288042,113.04287232976054,94.50465513113073,238.4363124189009,2.9862124147934805
7.5,8.0,117,0.5862507313075211,0.010179645316894026,106.57814728762052,129.7473097414511,187.54059194332854,111.9456742595696,119.03932744624933,98.67125070031108,246.46324232396265,2.944591470264897
8.0,8.5,124,0.5507952216435086,0.009108355238557134,106.03182008123403,129.08221575106757,184.74982750665438,110.72260234231778,116.59952884530729,98.59080868383735,246.6889406605109,2.9738263815699164
8.5,9.0,122,0.544862392245588,0.007647682393094683,105.7477758418568,128.73642276399966,185.88657605743154,109.07469644048209,109.77062709907209,98.62088366185661,244.74702785992525,2.9404320926510215
9.0,9.5,125,0.5434651970501216,0.007811185984832313,106.99905675578935,130.2597212679175,186.59356239561146,110.06465622306894,111.71332791704769,100.29642961756915,248.89392375252632,2.961902178910998
9.5,10.0,126,0.5616481128023465,0.0075011334555743015,108.91927026571014,132.59737249738646,190.2550175663847,109.94328584628748,109.621163744464,101.91645916343613,250.97013471249912,2.9507299588525244
10.0,10.5,131,0.5459341934346881,0.006928693532439241,109.57677482460295,133.39781282995136,189.89015378037044,108.2605991910831,106.40373246342696,102.24696697285644,251.50573569637893,2.9732072564233727
10.5,11.0,132,0.6160299867725206,0.007265556035726581,113.36838192876792,138.01368234806532,199.2235992002519,110.67981386703387,107.0860976607573,105.84498831564197,256.3616591868826,2.9194871080071616
11.0,11.5,142,0.6553993372129093,0.007115221029215757,115.61990213770943,140.75466347199415,204.08340236971696,111.08859672622617,105.72662524403935,107.96503007718762,258.743879476198,2.8995812399278504
11.5,12.0,144,0.6442331880344103,0.0062435934020565065,116.00318991992633,141.22127468512767,204.5030130644352,109.01736445596946,100.92738397306691,107.83286068377345,257.1684536136336,2.9003588336397774
12.0,12.5,144,0.6351628485575213,0.0060258022706077006,117.01525132557657,142.45334943983252,204.72080639870018,108.18817298751361,99.64004054874873,108.5472108305654,258.67173824537485,2.921693559720877
12.5,13.0,144,0.6299963775226053,0.005339618281516536,117.52283908948635,143.07128236980952,205.5624702703224,106.50558697934343,95.63316707033671,108.5381925887006,257.21430589047105,2.9191962057645995
13.0,13.5,144,0.6671653586622328,0.005188915088482258,119.64475110509954,145.65447960620818,210.82439524718254,107.03408822076362,94.39854831280945,110.35247522808461,258.87592324727535,2.8902956595202585
13.5,14.0,145,0.7235482660375221,0.006292307083776281,123.73791604418638,150.6374630103139,217.98000402029618,110.80774505475053,100.10948819951008,114.62515885385187,268.10793462578846,2.8849873685136624
14.0,14.5,148,0.7391755276444049,0.006313178307129341,125.47686287960994,152.7544417664816,220.5622120448773,111.10460738027139,100.02584438095697,116.15824168999184,270.7021448542197,2.8881696615504833
14.5,15.0,147,0.7140896533492812,0.005345089536290796,125.08909397274032,152.28237527116204,219.28078879252854,108.36854114166452,94.79594977028322,115.09486467190357,267.1612947573658,2.8950930677958797
15.0,15.5,148,0.7217151167890372,0.005325644288798325,126.53930868578793,154.04785405226372,221.03735238408868,108.3946137732141,94.57454056312254,116.30955737776628,269.31860664322915,2.9032157279350694
15.5,16.0,151,0.8206237216936434,0.006637823664467347,131.6875819103848,160.31531710829447,231.99400651308508,113.3983562279059,100.99559887912181,121.75401514736551,279.6792477274475,2.86889651733722
16.0,16.5,150,0.8116778082739994,0.006508529531013292,132.5972592120188,161.4227503450664,231.9143526447972,112.79698287079869,100.27092129934994,122.42312684584375,281.15753133122604,2.8896160156330235
16.5,17.0,153,0.8183709131019609,0.005870666162888039,133.3401365657579,162.32712277570516,234.15064147741498,111.70236914377442,96.86309295112386,122.55168618045805,279.56565047038,2.8738422772461307
