Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,1.0,136,2.9619920283626877,0.04567529532923918,97.89798280275339,119.18015297726501,250.39197591045084,106.74223554379955,125.90771419298892,60.877362665037076,141.05811074178757,2.0768395613804738
1.0,1.5,136,0.5050741593819755,0.01692639217136567,81.50555467960068,99.22415352299205,143.78598946825585,96.3947592973548,118.86095735071063,60.493379779379495,165.35167390728603,3.0975528640286303
1.5,2.0,147,0.856936491763299,0.03296227087060813,99.97770295320616,121.71198620390307,181.88678015034498,119.7051240382348,161.5344745007962,75.85104390167159,197.3340309313573,2.9446830655402128
2.0,2.5,136,0.8143255135029882,0.022707523422572283,99.36762713966512,120.9692852135054,183.26409532992605,115.3963033017025,140.81188490642546,78.3290053695805,200.36950122333593,2.8827027043307702
2.5,3.0,128,0.766126862819294,0.017810315841592348,99.2078842479074,120.77481560614818,183.46846702129392,113.24915220535051,130.51935403474312,80.4841540803213,204.21605879423115,2.8602671202989116
3.0,3.5,126,0.7859904010543967,0.016418039546488083,101.57374934697027,123.65499920500721,189.19847139262387,114.88072569567163,128.7032605878936,84.06740874782878,210.865770454006,2.823309287114437
3.5,4.0,137,0.8299835357665672,0.018931998172558025,106.21476829328826,129.30493531356836,197.4174143595237,120.97582657593617,139.12518908595231,89.22796420705448,222.84250691234902,2.815895264142994
4.0,4.5,137,0.9983448419619569,0.02225310465593943,113.51349491673255,138.19034163776143,215.60318432390244,129.72171983625825,150.07438916158497,96.16738567543564,235.236501475851,2.732631396634976
4.5,5.0,151,0.9662536234594239,0.01413488609870609,111.12127327378518,135.27807181156436,217.5871097528335,123.41665528568996,126.69274146895366,95.07864736226804,228.0469859147037,2.6349947913771747
5.0,5.5,154,0.9419424454914583,0.009284670815000135,108.76549587255506,132.41016888832795,218.202225617296,117.84943318233893,109.35087780481334,94.06877109624062,221.4273055199176,2.559486592276322
