Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0,1,119.0,0.7251693258885622,0.00823775446403278,73.2418681913778,89.16401345037303,149.4914744436168,66.89606927836984,64.32494415581952,45.378080190418274,117.03559916273566,2.6997146690713727
1,2,119.0,13.247366238615939,0.11632941892675283,162.20095952492142,197.4620376825131,507.19344915881237,176.54916952635116,205.13155137518763,119.14521010527886,227.23047158387948,1.5712903674442227
2,3,159.9,2.0749468297059988,0.008617067036716724,109.58205695389917,133.40424324822501,262.72321245841516,107.34701038757198,88.12335573576765,85.04901957299327,182.48063387658792,2.1281605719691776
3,4,130.1,2.318827470594776,0.0053265241319801196,111.82015248778991,136.12888128948333,283.5897074378113,108.87787259865084,79.52293844282522,91.27992840496951,186.988759239953,1.9792139715722927
4,5,128.5,3.774973543826863,0.016918912139605585,134.4098880430046,163.62942892191867,350.5468766492973,138.7173268953538,117.20821745398356,115.62648220808093,232.50405858074805,1.8929334227365997
5,6,149.4,3.769828637567387,0.01910821918945442,139.84440687505827,170.2453648913752,357.37360790193327,147.1171316726124,128.19973489351003,123.50752836946585,248.56673460315002,1.925027038867164
6,7,148.3,5.05911020435835,0.03183852091687833,157.2290869159847,191.40932320206858,406.48147989284547,166.97281103156664,155.62683491038734,140.84036528723078,277.7330709998704,1.8841179170479878
7,8,175.8,0.7895211087034277,0.00944719490047498,110.37896257043896,134.3743892161867,203.38241708582112,116.38537313462503,116.88699127869387,101.41102994810736,242.56338555715243,2.79334717524545
8,9,137.7,1.8654804908941454,0.016041295971896356,136.48290798723139,166.15310537576013,287.9842270435739,140.09905188345218,132.3072220851523,124.18930755391231,269.9352311954698,2.369481742750531
9,10,167.6,4.969200441185822,0.04744761724590821,177.96749902334741,216.6560857675534,419.19398028831574,184.28174526830153,190.4677764971184,161.39743868012576,322.0145958754994,2.0655091081887504
10,11,216.4,4.2994216039607185,0.03906292779013023,175.82992083390621,214.05381666736417,400.46062773242096,177.3931322592967,177.9754444711022,159.9310416496908,321.69431142848657,2.1416696530149424
11,12,168.0,3.759776965237241,0.0370587618147425,175.49991466142086,213.652070022599,383.8784014855757,174.3278111181895,176.4863421419895,160.19262349674878,326.62233503350683,2.237398787219346
12,13,181.3,0.7763260894518443,0.008162369126808311,125.26076336638096,152.4913640982028,213.29363514985582,113.71589145418635,109.40610838743878,115.21933888956741,270.8489343857443,3.003687847237039
13,14,133.9,0.7324948964547947,0.007874864439882551,128.44415742968337,156.3668003491798,218.77583808799866,113.71771623193337,107.23868919636429,116.3853437016474,274.7764477513889,2.9944435972185226
14,15,150.2,0.8097837437197185,0.008911279807588306,134.0989083729343,163.25084497574602,229.24899364517248,117.30088860304066,111.22544600704005,121.6921906736692,284.53802377697167,2.972147645620657
15,16,135.6,0.9034391159485617,0.006692738394807343,136.7155803961749,166.4363587431695,241.09030817895118,115.38847873826165,100.42524291765125,122.9828873993068,279.0366859382631,2.862770670665927
16,17,155.2,1.4375628689965896,0.0139491597380117,155.32684409836185,189.09354933713658,284.9312440144818,135.35660453032375,126.6415179596769,142.20636310592528,312.9613798530944,2.72050585699708
17,18,189.6,1.5050915598060075,0.011852638007965254,158.8835907161042,193.42350174134452,291.5550087118401,133.68561734768335,124.18430751182322,143.55792399372754,311.10854688682366,2.7133675055507567
18,19,176.4,0.9572738445789084,0.012599375778762108,150.72902974075998,183.4962101191863,245.0731676612108,122.5019493831383,125.525755493588,137.29110524256734,316.96853922119226,3.114317553182536
19,20,123.2,0.800108657311217,0.00864000818600867,146.32422599846464,178.13384034595686,234.1800634513107,113.8463830838169,109.40638450596563,131.57923959729536,305.44177166225967,3.1701863151964873
20,21,153.8,2.621363661947213,0.05858796261184333,200.30963280651875,243.85520515576204,355.44924538547434,178.2788264835394,216.10869190068954,185.54104261351432,400.228464767867,2.7837993503664094
21,22,199.4,1.1781937041828345,0.022454539711834316,168.04597841072734,204.57771284784187,271.882269443342,137.78829560279235,150.56632442321376,154.74270877031003,355.490308004015,3.1080285325515806
22,23,199.2,1.1814952626339403,0.033616640355287344,175.74071884821478,213.94522294565283,275.6400841397782,146.31606513732464,176.97489829263137,162.1145525009836,378.9802009262859,3.2105380624969797
23,24,172.5,1.151731963258001,0.023403212732052175,173.2289052245214,210.8873628820263,274.5538753609497,137.7985752367863,152.03826189387152,158.6442565403869,365.4837423146953,3.1711637798263
24,25,135.8,1.1557453962024058,0.022391396004946558,175.0366995712165,213.08815599974173,275.84347285740364,136.58494618965418,149.06421628523867,159.9859549414554,367.252237580576,3.187319710958141
25,26,131.7,1.0011780981046356,0.018871593936591977,172.1073701782558,209.52201586918102,263.2832424151021,129.72332574771514,140.83067831523226,156.23211908034497,362.44718470839655,3.295521765842061
26,27,148.0,1.3533499117778423,0.027572005317001894,185.36638273889685,225.6634224647437,290.0254877745976,142.69680555465524,161.18660179381166,170.18926205280889,385.342603261888,3.200625404644704
27,28,157.6,1.7159032926985192,0.033080332882805874,195.7871895812756,238.34962209894414,317.0559275014466,151.74319161932343,168.06185922077216,180.64043377928425,398.9920309346377,3.0691667753788776
28,29,178.8,2.374187452750125,0.057976505599526336,215.97638580386246,262.92777402209344,355.15034838095903,172.06582082071225,206.8924866761237,200.2909816532101,434.12236875753007,3.0027366860312448
