Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,0.5,80.0,4.782854491127541,0.03639925842272779,101.88072966223567,124.02871437141728,286.4910414177167,93.48014543847691,91.67773069107666,56.07885668108492,121.85583479843405,1.8835446244651526
0.5,1.0,80.0,12.619677973497302,0.08238193798674562,143.07522199942892,174.17853112973947,464.24498829292185,161.56933822503558,167.64297484247368,94.54825732673088,181.76875055614485,1.5393077422271435
1.0,1.5,94.0,9.966644248157275,0.08136241289629192,150.78787119265016,183.5678431910524,447.0305760009406,175.62030496352307,190.5733199718942,105.7592941428031,207.1034876531113,1.6806755148809038
1.5,2.0,116.0,6.417981894295723,0.059904201007590314,145.3185368143318,176.90952307831685,390.8473516812185,166.26836599782345,179.0896477488039,106.43085175351669,216.3132517028902,1.864235244730069
2.0,2.5,134.0,8.243462898776208,0.0642265326340537,154.78440822195725,188.43319261803498,441.0778806050566,179.95374078814166,187.9247996528951,119.09559155842629,233.1986346344651,1.7314155901525596
2.5,3.0,125.0,11.529803284208691,0.09263703261346207,172.07504551051065,209.48266409975182,511.50552375276925,206.10429225208227,226.32740576274233,136.29825369143782,258.0462453554796,1.636076839142873
3.0,3.5,127.0,11.247071057964313,0.07692069680361693,171.8914502448365,209.25915681980123,515.2282129201611,201.81026140699547,207.85256716019842,140.12666199850088,262.7737040541399,1.6143362999277746
3.5,4.0,102.0,5.98374790074784,0.05902578399100666,159.0600970757213,193.6383790487043,410.64228805340076,185.50672966466357,200.9304207675181,130.27673348587473,262.05925268207926,1.9111280278844716
4.0,4.5,121.0,9.758191500238249,0.05479910082228941,170.50095396695139,207.56637874237566,501.1852014305391,192.44448655550826,182.0382697817416,143.86097308096333,268.8942819125859,1.6404326968333522
4.5,5.0,129.0,12.590308868469261,0.07534763883662944,185.74115117890912,226.119662304759,558.686013414656,210.25174753725128,206.7032810380955,158.06302501105793,288.82853426784334,1.5889009169473582
5.0,5.5,150.0,10.413605500702015,0.05992488581104836,180.91175913142132,220.24040242086082,524.8819303172894,200.8024221637282,190.95816613068553,155.17513078930043,287.1627551540108,1.6529160132173517
5.5,6.0,123.0,11.42385416254863,0.07513452014102974,191.46938070242862,233.09315911599992,548.7405886482156,212.8238313690559,212.16609692627347,164.35272117111103,302.8424231810529,1.6689067181005401
6.0,6.5,165.0,12.96679163877447,0.0826811917343208,199.21790616761888,242.5261466388407,580.6891795951408,220.85707996035694,220.0823767843206,172.6789977207206,313.4800666977554,1.6315394228854798
6.5,7.0,219.0,16.77278954319864,0.10027007772058712,211.54701998652217,257.53550259228774,645.5108540760285,236.00756038507583,235.77206163493705,186.03643459565959,328.39754297878676,1.5427251792431034
7.0,7.5,185.0,11.604671526119034,0.09265728348620463,206.83099056218458,251.79424938005087,564.9199197764395,226.53937717679074,238.118529726226,178.79662468452025,330.08396770949133,1.7477581296657343
7.5,8.0,180.5,14.906131762124623,0.1008731757389953,216.5809042892695,263.66370956954535,625.5892070999446,237.12199987474096,241.87434013454742,190.17121459708932,340.0680872913322,1.6349245370735859
8.0,8.5,183.0,14.385590170315679,0.10425546712264419,220.08404228499978,267.9283993034784,621.1570643051426,239.18532583911184,247.63482325093972,193.0504773255409,346.8917882734806,1.6749215264364599
8.5,9.0,201.0,16.542797284132703,0.13829340894862205,234.86978321105084,285.9284317351922,659.0408572820012,257.21300915937707,283.0337391572594,204.978245332532,365.6529517728448,1.6795759792618663
9.0,9.5,191.5,18.000986235580015,0.1305411106106367,236.66380797579097,288.1124618835712,684.3675533022927,258.03482055251413,272.5308207106871,209.71505773138722,368.2966079558294,1.620621564543
9.5,10.0,215.5,17.384383174916245,0.14819525405031317,243.842697144093,296.85197913193963,678.8621046855852,264.4724622369279,292.7037683379615,213.98639311892762,379.3488404463656,1.6878973389246446
10.0,10.5,210.0,13.924374371643902,0.12732206558475329,237.23821834348672,288.8117440703318,626.9455459629407,251.75869443936946,276.34892617505193,207.52954734132533,376.0591522383227,1.7903151533871249
10.5,11.0,174.0,14.626443792101808,0.14366219914004968,245.07519092647468,298.35240634527327,641.922122946624,259.73768254207585,292.8240522944489,213.92696689093592,386.78576597988416,1.8042245718628422
11.0,11.5,200.0,15.785423143469663,0.14819859305846167,250.16434960777133,304.54790387033063,663.8461546132471,264.45277570816023,295.56754467475577,219.60886777969597,393.0713700251653,1.774485570130775
11.5,12.0,201.5,12.098752234113304,0.13407721895711508,243.65069842295256,296.6182415583774,602.4962113553784,252.0336394444072,286.84376167553046,212.15904457273388,391.51276034483607,1.922245634629414
12.0,12.5,184.0,13.420521611015014,0.135212844410824,248.50756951907317,302.53095419713236,629.4089057396295,256.33418478309994,285.4903796581429,218.01479044964998,396.40457001350876,1.8674985448936547
12.5,13.0,162.5,16.122924979531106,0.1596759178425739,260.70985936115454,317.3859157440147,677.6533172371123,270.90164491644555,306.1601106330817,229.5027907502335,409.74794918521474,1.8084557899343425
13.0,13.5,210.5,18.268722036721872,0.1663504186001474,266.8697885912742,324.88496002415997,713.4194429924578,278.0861260922901,309.7749666180684,236.98806717801605,416.3519887153779,1.748661007591219
13.5,14.0,233.5,17.10818383199514,0.1680906018031134,268.54871696424925,326.928872826043,698.3851114690258,276.76263847276937,312.51244191531947,237.39575599780164,420.64012746179503,1.8021789184147916
14.0,14.5,227.0,16.607496520425872,0.15788220369931538,267.66524531356134,325.85334212085775,693.0256893613694,273.2056795771498,303.0664539958484,237.5050573112319,420.9259600152545,1.8098967694685797
14.5,15.0,204.0,16.4939764428221,0.16333635300024063,271.15949533172335,330.10721170818454,693.6014340235953,275.0332799605398,308.0729550317714,240.2343326598021,426.4747640636157,1.832591806637352
15.0,15.5,205.5,16.213868888973632,0.1527872503811922,270.3068728347662,329.06923649449817,691.3936935394711,271.75418401120123,298.08727829231776,240.53880349736423,426.3188324785446,1.8314380103844639
15.5,16.0,235.0,18.475757265436677,0.16418326826676682,277.5146675976754,337.84394316238746,728.9434964032739,280.76966762116604,306.5837521219034,248.7958265316743,434.27312314921426,1.7739833270599514
16.0,16.5,212.5,16.301706322605217,0.17204429490782677,279.5132765808121,340.2770323592499,697.2420319746462,278.11095426029163,315.02088721862197,247.44328972898143,439.98457086421405,1.8790517760470555
16.5,17.0,235.0,18.67883653364195,0.19844632502888795,290.49122052527963,353.6414858568627,736.6405945627018,291.13828340677486,335.71285333818787,257.511190351453,452.134236247115,1.84036924474686
17.0,17.5,243.0,12.258902136054214,0.14651704679328592,270.53063845094033,329.3416468098405,628.9147665289049,259.68158803252015,294.3676466977588,238.27402495339362,436.5357737973376,2.0349492046313915
17.5,18.0,184.0,10.191504595834077,0.0987135298899553,253.33281693858885,308.4051684469781,586.7877629818711,237.30180651639486,247.03134967327946,226.33020590564016,417.12989968972516,2.0470167476005305
18.0,18.5,185.5,15.19081680339496,0.10813831488411105,267.89069528049555,326.1278029501681,685.9679681634618,256.68382618850217,253.1748979383245,243.41477806865333,426.3405602388345,1.8219850628636363
18.5,19.0,209.0,15.807560484785704,0.12946164829377094,277.5000449807377,337.82614171568116,698.9589806978844,265.46334222865016,273.33046993432697,250.37354885890701,439.558976887211,1.8527226576202342
19.0,19.5,200.5,18.75074098800006,0.15350751466833226,289.1367943178114,351.99261916950894,747.9505526906655,280.5570091533514,294.1758007131924,262.17233040035825,452.9786572859418,1.7936717332479601
19.5,20.0,233.5,23.151313973611266,0.19166882832920656,304.0631709946228,370.16386034127993,812.5265839209742,301.1438888411256,324.81460501053175,277.2501400089795,470.01227955182463,1.7245329056013272
