Start Depth,End Depth,Measured Vs,Qc (Geometric Mean),Fs (Geometric Mean),andrus_2007_holocene Vs (Geometric Mean),andrus_2007_pleistocene Vs (Geometric Mean),andrus_2007_tertiary_age_cooper_marl Vs (Geometric Mean),robertson_2009 Vs (Geometric Mean),hegazy_2006 Vs (Geometric Mean),mcgann_2015 Vs (Geometric Mean),mcgann_2018 Vs (Geometric Mean),Ic (Geometric Mean)
0.0,0.5,67.0,2.01464012338805,0.05047403651306463,94.35012676604937,114.86102388910373,205.48222140822287,90.33383583310318,117.02661609144197,50.875958238188176,126.33524322112775,2.523820086238173
0.5,1.0,67.0,2.4640818532332305,0.08799229080995889,119.3180961870639,145.25681274946913,248.13703863159728,136.08476554212004,203.5490840867788,75.14079116471324,181.12956883979416,2.5663544059153485
1.0,1.5,73.0,2.31822846623819,0.02118518004297502,108.90084004418192,132.57493570596066,255.04201533660213,118.91444365384673,118.1444201248429,76.66647291624534,172.00037372158224,2.2225350088172435
1.5,2.0,78.0,1.5781206818938254,0.01688095828650465,104.35016324593816,127.03498134288118,227.37474511413063,113.10919070566631,112.78917169676956,78.28514328526173,181.57948950129273,2.39629123850738
2.0,2.5,97.0,4.269463395184282,0.02235811254900194,126.4551364172293,153.9453834644531,342.4208110060782,137.76732545284122,121.55230586500065,99.24587389719325,202.3183339375064,1.848448587185396
2.5,3.0,110.5,4.842088216283308,0.025617394357269795,134.84165514763617,164.15505844060058,366.75977466066115,147.2119609400287,130.96369378186998,108.11798002306303,216.93860627993868,1.8259610458082975
3.0,3.5,127.0,1.4123292790478543,0.018355984499493456,111.95280406888959,136.29037017082206,233.94244498764317,123.80799753481531,128.28420828075505,92.28132833046215,214.79255231166164,2.4693221084069092
3.5,4.0,124.0,1.8494218744548283,0.019020513562285662,118.83493407994898,144.66861540167704,263.70119434364506,131.56335546351215,130.62815265061613,100.14167912563958,224.22778349196292,2.293742536691538
4.0,4.5,111.5,5.032135836774359,0.029128890710901672,145.8773649914094,177.5898356417158,388.7582614606663,161.4939272005678,147.7497778246144,124.09287342562484,246.4760742274331,1.8440098835236962
4.5,5.0,81.5,3.759996488232688,0.01588112868852064,135.4268550255291,164.86747568325305,350.97870399171546,145.62636919978627,121.53738287869734,116.71546743030001,233.80389257376277,1.9035108742024964
5.0,5.5,120.0,2.970749335672835,0.02295083084464027,138.0863848045024,168.1051641098292,324.0757510804533,151.7528634781866,144.76497344944264,119.61485915675443,251.137708511507,2.1234940594473275
5.5,6.0,150.0,0.805383678832549,0.015401538325191248,109.24313899778629,132.99164747556583,198.71689626804263,123.59782671828057,138.69995565026073,98.35341060764546,241.66709171739163,2.853448853325142
6.0,6.5,133.5,0.9458766502152576,0.03117242464319171,121.07331094145769,147.39359592873103,214.70703968603294,143.8109892399684,190.44872785254105,109.2320296236344,270.8466363053281,2.9198688465656595
6.5,7.0,119.0,0.9970885057645765,0.027533982208882264,122.91643451537473,149.63739854045602,222.14081121345015,143.17860918968202,179.5312254388861,111.29724293145048,271.86866038546964,2.8510421760794786
7.0,7.5,112.5,2.0671509591300126,0.026046782860871316,139.5608499796061,169.900165192564,294.2451220928813,152.96749780507773,161.49105360626464,125.52272727210713,276.33353356922214,2.3786227736852883
7.5,8.0,134.0,8.216491326921348,0.04514283061437167,182.21491589349236,221.82685413120814,498.1016247120786,190.9309513981456,174.77215172299765,163.27231673901255,304.97016842663623,1.7516019252742683
8.0,8.5,143.5,12.105187723512765,0.04564206946701619,190.6974084687627,232.15336683153706,581.0175533869701,200.31374375319163,170.04027362507802,175.833779835905,311.17449058896244,1.5439701992527686
