Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.039108773089761205,87072,0.053401871087513056
1.0,0.09839534470805424,86373,0.08266671177839686
1.5,0.10123431284446237,83861,0.09870418168763133
2.0,0.0939967202833569,81361,0.10749289999320272
2.5,0.11780710095361502,78831,0.11230921889461555
3.0,0.1312956813020039,76355,0.11494861714969462
3.5,0.106105992581575,73837,0.11639503780653088
4.0,0.10863229606622789,71337,0.11718769299318059
4.5,0.12591693292746695,68771,0.11762207716901016
5.0,0.1356633603508503,66331,0.11786012470265296
5.5,0.11828917123141665,63831,0.11799057749404482
6.0,0.11225480685084775,61331,0.11806206712689885
6.5,0.1150990298510275,58835,0.11810124426945803
7.0,0.1042693126939415,56335,0.1181227137950078
7.5,0.10176166870316417,53825,0.11813447934239645
8.0,0.10740400225830642,51325,0.11814092699793656
8.5,0.11991007401407563,48679,0.11814446038746708
9.0,0.11366805304652426,46319,0.11814639672564407
