Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.10672815360225213,47767,0.10971428642420754
1.0,0.21866219409811496,43194,0.16626793430120307
1.5,0.14339144411763663,39505,0.19541924351018788
2.0,0.1458662195867657,36865,0.21044566285710892
2.5,0.25044684641591414,34136,0.21819122504681424
3.0,0.2309902296621815,29934,0.2221837752511905
3.5,0.197521423133025,27090,0.22424178688986168
4.0,0.3010819072724833,24684,0.22530261560536877
4.5,0.29238276778290057,23876,0.2258494334865208
5.0,0.17767414522667108,22909,0.22613129783538008
5.5,0.25817860408467885,21314,0.22627658845936344
6.0,0.24768475532927162,20421,0.22635148039054565
6.5,0.210481807046829,20709,0.22639008440505412
7.0,0.17508082635935077,21372,0.2264099833435999
