Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.008459471662307472,77174,0.008434919460779466
1.0,0.015299312363396222,76273,0.015340847423055562
1.5,0.01825962144751576,73749,0.020994943024312162
2.0,0.022943439474614816,71249,0.02562412497390388
2.5,0.02729561099334041,68744,0.029414178597628113
3.0,0.027600622816962253,66293,0.03251721205518579
3.5,0.032959510509532323,63787,0.035057760974718154
4.0,0.036714941579748056,61287,0.03713778650483834
4.5,0.04298654853822311,58721,0.03884076737353507
5.0,0.047702822105571065,56281,0.04023505018264054
5.5,0.04959829695872043,53781,0.04137659239694314
6.0,0.04640081532672757,51281,0.042311208113729425
6.5,0.0452492260534703,48785,0.043076406743372375
7.0,0.043838273140160464,46285,0.04370289839367418
7.5,0.04091820623812035,43775,0.04421582637432285
8.0,0.041691987936567046,41275,0.044635776286194105
