Lag (m),Fitted_Semivariance
0.0,0.0
0.02,0.03554233196353386
0.04,0.03764348019363727
0.06,0.03974462842374069
0.08,0.041845776653844105
0.1,0.04394692488394752
0.12,0.04604807311405094
0.14,0.04814922134415436
0.16,0.050250369574257776
0.18,0.05235151780436119
0.2,0.0544526660344646
0.22,0.056553814264568014
0.24,0.058654962494671434
0.26,0.06075611072477485
0.28,0.06285725895487827
0.3,0.06495840718498168
0.32,0.0670595554150851
0.34,0.06916070364518852
0.36,0.07126185187529194
0.38,0.07336300010539534
0.4,0.07546414833549876
0.42,0.07756529656560218
0.44,0.0796664447957056
0.46,0.08176759302580902
0.48,0.08386874125591243
0.5,0.08596988948601585
0.52,0.08807103771611927
0.54,0.09017218594622269
0.56,0.0922733341763261
0.58,0.09437448240642951
0.6,0.09647563063653293
0.62,0.09857677886663635
0.64,0.10067792709673976
0.66,0.10277907532684318
0.68,0.1048802235569466
0.7000000000000001,0.10698137178705001
0.72,0.10908252001715342
0.74,0.11118366824725684
0.76,0.11328481647736026
0.78,0.11538596470746368
0.8,0.11748711293756708
0.8200000000000001,0.11958826116767052
0.84,0.12168940939777392
0.86,0.12379055762787733
0.88,0.12589170585798076
0.9,0.12799285408808417
0.92,0.1300940023181876
0.9400000000000001,0.132195150548291
0.96,0.1342962987783944
0.98,0.13639744700849782
1.0,0.13849859523860125
1.02,0.1397824237718416
1.04,0.141066252305082
1.06,0.14235008083832235
1.08,0.1436339093715627
1.1,0.14491773790480308
1.12,0.14620156643804344
1.1400000000000001,0.1474853949712838
1.16,0.14876922350452415
1.18,0.1500530520377645
1.2,0.1513368805710049
1.22,0.15262070910424524
1.24,0.1539045376374856
1.26,0.15518836617072598
1.28,0.15647219470396634
1.3,0.1577560232372067
1.32,0.15903985177044708
1.34,0.16032368030368743
1.36,0.1616075088369278
1.3800000000000001,0.16289133737016817
1.4000000000000001,0.16417516590340853
1.42,0.16545899443664888
1.44,0.16674282296988924
1.46,0.1680266515031296
1.48,0.16931048003636998
1.5,0.17059430856961033
1.52,0.17137874427916566
1.54,0.172163179988721
1.56,0.17294761569827632
1.58,0.17373205140783166
1.6,0.174516487117387
1.62,0.17530092282694232
1.6400000000000001,0.17608535853649765
1.6600000000000001,0.176869794246053
1.68,0.1776542299556083
1.7,0.17843866566516364
1.72,0.17922310137471897
1.74,0.1800075370842743
1.76,0.18079197279382966
1.78,0.181576408503385
1.8,0.18236084421294033
1.82,0.18314527992249566
1.84,0.183929715632051
1.86,0.18471415134160632
1.8800000000000001,0.18549858705116165
1.9000000000000001,0.18628302276071698
1.92,0.1870674584702723
1.94,0.18785189417982764
1.96,0.18863632988938298
1.98,0.1894207655989383
2.0,0.19020520130849364
2.02,0.19068450159392386
2.04,0.19116380187935408
2.06,0.19164310216478433
2.08,0.19212240245021456
2.1,0.19260170273564478
2.12,0.193081003021075
2.14,0.19356030330650525
2.16,0.19403960359193548
2.18,0.1945189038773657
2.2,0.19499820416279592
2.22,0.19547750444822615
2.24,0.1959568047336564
2.2600000000000002,0.19643610501908662
2.2800000000000002,0.19691540530451684
2.3000000000000003,0.19739470558994707
2.32,0.1978740058753773
2.34,0.1983533061608075
2.36,0.19883260644623774
2.38,0.199311906731668
2.4,0.1997912070170982
2.42,0.20027050730252843
2.44,0.20074980758795866
2.46,0.2012291078733889
2.48,0.20170840815881913
2.5,0.20218770844424935
2.52,0.20248056706964737
2.54,0.2027734256950454
2.56,0.20306628432044344
2.58,0.20335914294584145
2.6,0.20365200157123947
2.62,0.2039448601966375
2.64,0.2042377188220355
2.66,0.20453057744743355
2.68,0.20482343607283157
2.7,0.2051162946982296
2.72,0.2054091533236276
2.74,0.20570201194902565
2.7600000000000002,0.20599487057442367
2.7800000000000002,0.2062877291998217
2.8000000000000003,0.2065805878252197
2.82,0.20687344645061773
2.84,0.20716630507601574
2.86,0.2074591637014138
2.88,0.2077520223268118
2.9,0.20804488095220983
2.92,0.20833773957760784
2.94,0.20863059820300586
2.96,0.2089234568284039
2.98,0.20921631545380193
3.0,0.20950917407919994
3.02,0.20968811445765817
3.04,0.2098670548361164
3.06,0.21004599521457462
3.08,0.21022493559303285
3.1,0.21040387597149107
3.12,0.2105828163499493
3.14,0.21076175672840752
3.16,0.21094069710686575
3.18,0.21111963748532397
3.2,0.2112985778637822
3.22,0.21147751824224043
3.24,0.21165645862069865
3.2600000000000002,0.21183539899915688
3.2800000000000002,0.2120143393776151
3.3000000000000003,0.2121932797560733
3.3200000000000003,0.21237222013453153
3.34,0.21255116051298975
3.36,0.21273010089144798
3.38,0.2129090412699062
3.4,0.21308798164836443
3.42,0.21326692202682265
3.44,0.21344586240528088
3.46,0.2136248027837391
3.48,0.21380374316219733
3.5,0.21398268354065555
3.52,0.2140920184082875
3.54,0.2142013532759195
3.56,0.21431068814355145
3.58,0.21442002301118343
3.6,0.21452935787881539
3.62,0.21463869274644737
3.64,0.21474802761407932
3.66,0.2148573624817113
3.68,0.21496669734934326
3.7,0.21507603221697524
3.72,0.2151853670846072
3.74,0.21529470195223918
3.7600000000000002,0.21540403681987114
3.7800000000000002,0.21551337168750312
3.8000000000000003,0.21562270655513507
3.8200000000000003,0.21573204142276706
3.84,0.215841376290399
3.86,0.215950711158031
3.88,0.21606004602566295
3.9,0.21616938089329493
3.92,0.2162787157609269
3.94,0.21638805062855887
3.96,0.21649738549619083
3.98,0.2166067203638228
4.0,0.21671605523145476
4.0200000000000005,0.2167828602387041
4.04,0.21684966524595342
4.0600000000000005,0.21691647025320276
4.08,0.21698327526045208
4.1,0.21705008026770142
4.12,0.21711688527495074
4.14,0.21718369028220008
4.16,0.2172504952894494
4.18,0.21731730029669874
4.2,0.21738410530394806
4.22,0.2174509103111974
4.24,0.2175177153184467
4.26,0.21758452032569606
4.28,0.21765132533294537
4.3,0.21771813034019472
4.32,0.21778493534744403
4.34,0.21785174035469337
4.36,0.2179185453619427
4.38,0.21798535036919203
4.4,0.21805215537644135
4.42,0.2181189603836907
4.44,0.21818576539094
4.46,0.21825257039818935
4.48,0.2183193754054387
4.5,0.218386180412688
4.5200000000000005,0.21842699912944546
4.54,0.21846781784620292
4.5600000000000005,0.21850863656296038
4.58,0.21854945527971784
4.6000000000000005,0.2185902739964753
4.62,0.21863109271323275
4.64,0.2186719114299902
4.66,0.21871273014674766
4.68,0.21875354886350512
4.7,0.21879436758026258
4.72,0.21883518629702003
4.74,0.2188760050137775
4.76,0.21891682373053492
4.78,0.21895764244729238
4.8,0.21899846116404983
4.82,0.2190392798808073
4.84,0.21908009859756475
4.86,0.2191209173143222
4.88,0.21916173603107966
4.9,0.21920255474783712
4.92,0.21924337346459458
4.94,0.21928419218135203
4.96,0.2193250108981095
4.98,0.21936582961486695
5.0,0.2194066483316244
5.0200000000000005,0.2194315890914017
5.04,0.21945652985117897
5.0600000000000005,0.21948147061095627
5.08,0.21950641137073354
5.1000000000000005,0.21953135213051084
5.12,0.2195562928902881
5.14,0.2195812336500654
5.16,0.21960617440984267
5.18,0.21963111516961997
5.2,0.21965605592939727
5.22,0.21968099668917454
5.24,0.21970593744895184
5.26,0.2197308782087291
5.28,0.2197558189685064
5.3,0.21978075972828368
5.32,0.21980570048806097
5.34,0.21983064124783827
5.36,0.21985558200761554
5.38,0.21988052276739284
5.4,0.2199054635271701
5.42,0.2199304042869474
5.44,0.21995534504672468
5.46,0.21998028580650197
5.48,0.22000522656627924
5.5,0.22003016732605654
5.5200000000000005,0.2200454064503525
5.54,0.22006064557464844
5.5600000000000005,0.2200758846989444
5.58,0.22009112382324036
5.6000000000000005,0.22010636294753633
5.62,0.22012160207183226
5.64,0.22013684119612822
5.66,0.2201520803204242
5.68,0.22016731944472012
5.7,0.22018255856901608
5.72,0.22019779769331205
5.74,0.220213036817608
5.76,0.22022827594190394
5.78,0.2202435150661999
5.8,0.22025875419049587
5.82,0.22027399331479183
5.84,0.22028923243908777
5.86,0.22030447156338373
5.88,0.2203197106876797
5.9,0.22033494981197563
5.92,0.2203501889362716
5.94,0.22036542806056755
5.96,0.22038066718486352
5.98,0.22039590630915945
6.0,0.2204111454334554
6.0200000000000005,0.22042045673396837
6.04,0.2204297680344813
6.0600000000000005,0.22043907933499426
6.08,0.22044839063550722
6.1000000000000005,0.22045770193602016
6.12,0.22046701323653312
6.140000000000001,0.22047632453704605
6.16,0.220485635837559
6.18,0.22049494713807197
6.2,0.2205042584385849
6.22,0.22051356973909786
6.24,0.22052288103961082
6.26,0.22053219234012375
6.28,0.2205415036406367
6.3,0.22055081494114967
6.32,0.2205601262416626
6.34,0.22056943754217556
6.36,0.22057874884268852
6.38,0.22058806014320145
6.4,0.2205973714437144
6.42,0.22060668274422734
6.44,0.2206159940447403
6.46,0.22062530534525326
6.48,0.2206346166457662
6.5,0.22064392794627916
6.5200000000000005,0.2206496172703872
6.54,0.22065530659449525
6.5600000000000005,0.22066099591860328
6.58,0.22066668524271132
6.6000000000000005,0.22067237456681937
6.62,0.22067806389092742
6.640000000000001,0.22068375321503544
6.66,0.2206894425391435
6.68,0.22069513186325154
6.7,0.2207008211873596
6.72,0.2207065105114676
6.74,0.22071219983557566
6.76,0.2207178891596837
6.78,0.22072357848379176
6.8,0.22072926780789978
6.82,0.22073495713200783
6.84,0.22074064645611588
6.86,0.22074633578022393
6.88,0.22075202510433195
