Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.03343215728513983,106672,0.04238014090468961
1.0,0.07777158389481308,106373,0.06696776575635116
1.5,0.09394003688648386,103861,0.08123273238790732
2.0,0.0894041933179204,101361,0.08950881737891692
2.5,0.08366150089308501,98831,0.09431034159888224
3.0,0.07099378369736159,96355,0.09709603493817953
3.5,0.07904749692128564,93849,0.0987122066005733
4.0,0.09532880020107488,91349,0.09964985856874849
4.5,0.0978487928733688,88783,0.10019385475051583
5.0,0.09114986962893631,86343,0.10050946422590935
5.5,0.09485649362817138,83843,0.10069257091727353
6.0,0.10179247824438463,81343,0.10079880366069967
6.5,0.1033646504945121,78847,0.1008604365573009
7.0,0.1163141849223931,76347,0.10089619402548772
7.5,0.12938620804902173,73825,0.10091693938391869
8.0,0.12481729696463972,71325,0.10092897518841638
8.5,0.12677466806574855,68679,0.10093595798364689
9.0,0.12425976449616553,66319,0.10094000918182318
9.5,0.1113391761964969,63819,0.10094235955959051
10.0,0.11891550711070334,61319,0.10094372317484918
10.5,0.13409998686988708,58819,0.10094451430153509
11.0,0.14064822396713825,56319,0.10094497328835646
