Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.005662959522248858,96649,0.005280056593555158
1.0,0.00860896373873426,96121,0.0077722134239957864
1.5,0.008667580642194566,93597,0.00894849734396226
2.0,0.008207875720187103,91120,0.009503696697177544
2.5,0.007964638502926185,88566,0.009765747649824637
3.0,0.006938570746445033,86105,0.009889434216434559
3.5,0.009027213444302214,83609,0.00994781357588819
4.0,0.009203113285159773,81109,0.009975368303160754
4.5,0.009106641605972843,78501,0.009988373978491406
5.0,0.008066098488577637,76081,0.009994512583643735
5.5,0.007853117640059486,73581,0.009997409970535083
6.0,0.010147395262306807,71081,0.009998777520750457
6.5,0.008787698276270104,68585,0.009999422996712663
7.0,0.010561430019152432,66085,0.009999727657713845
7.5,0.010181532483754622,63585,0.009999871455982218
8.0,0.008600041632442455,61085,0.009999939327951084
8.5,0.009421044202213532,58409,0.009999971363136278
9.0,0.009607436751230327,56069,0.00999998648356239
