Lag (m),Fitted_Semivariance
0.0,0.0
0.02,0.026497539380977896
0.04,0.027732310876616484
0.06,0.028967082372255072
0.08,0.030201853867893664
0.1,0.03143662536353225
0.12,0.03267139685917084
0.14,0.03390616835480943
0.16,0.035140939850448014
0.18,0.03637571134608661
0.2,0.03761048284172519
0.22,0.03884525433736378
0.24,0.04008002583300237
0.26,0.04131479732864096
0.28,0.04254956882427955
0.3,0.04378434031991814
0.32,0.04501911181555673
0.34,0.046253883311195315
0.36,0.047488654806833897
0.38,0.04872342630247249
0.4,0.04995819779811108
0.42,0.05119296929374967
0.44,0.05242774078938826
0.46,0.053662512285026845
0.48,0.05489728378066543
0.5,0.05613205527630402
0.52,0.05736682677194261
0.54,0.0586015982675812
0.56,0.05983636976321979
0.58,0.061071141258858375
0.6,0.06230591275449696
0.62,0.06354068425013555
0.64,0.06477545574577415
0.66,0.06601022724141273
0.68,0.06724499873705132
0.7000000000000001,0.06847977023268992
0.72,0.0697145417283285
0.74,0.07094931322396708
0.76,0.07218408471960568
0.78,0.07341885621524427
0.8,0.07465362771088285
0.8200000000000001,0.07588839920652143
0.84,0.07712317070216003
0.86,0.07835794219779861
0.88,0.0795927136934372
0.9,0.08082748518907579
0.92,0.08206225668471438
0.9400000000000001,0.08329702818035298
0.96,0.08453179967599156
0.98,0.08576657117163014
1.0,0.08700134266726874
1.02,0.08768039345159179
1.04,0.08835944423591484
1.06,0.08903849502023789
1.08,0.08971754580456093
1.1,0.09039659658888398
1.12,0.09107564737320703
1.1400000000000001,0.09175469815753008
1.16,0.09243374894185312
1.18,0.09311279972617617
1.2,0.09379185051049922
1.22,0.09447090129482227
1.24,0.09514995207914533
1.26,0.09582900286346836
1.28,0.09650805364779141
1.3,0.09718710443211447
1.32,0.09786615521643752
1.34,0.09854520600076057
1.36,0.09922425678508362
1.3800000000000001,0.09990330756940666
1.4000000000000001,0.10058235835372971
1.42,0.10126140913805276
1.44,0.1019404599223758
1.46,0.10261951070669885
1.48,0.1032985614910219
1.5,0.10397761227534495
1.52,0.10435104976504929
1.54,0.10472448725475363
1.56,0.10509792474445798
1.58,0.10547136223416231
1.6,0.10584479972386665
1.62,0.10621823721357099
1.6400000000000001,0.10659167470327532
1.6600000000000001,0.10696511219297966
1.68,0.107338549682684
1.7,0.10771198717238835
1.72,0.10808542466209269
1.74,0.10845886215179702
1.76,0.10883229964150136
1.78,0.1092057371312057
1.8,0.10957917462091003
1.82,0.10995261211061438
1.84,0.11032604960031872
1.86,0.11069948709002306
1.8800000000000001,0.1110729245797274
1.9000000000000001,0.11144636206943173
1.92,0.11181979955913607
1.94,0.1121932370488404
1.96,0.11256667453854476
1.98,0.11294011202824909
2.0,0.11331354951795343
2.02,0.11351891789677904
2.04,0.11372428627560463
2.06,0.11392965465443024
2.08,0.11413502303325584
2.1,0.11434039141208144
2.12,0.11454575979090705
2.14,0.11475112816973265
2.16,0.11495649654855826
2.18,0.11516186492738385
2.2,0.11536723330620946
2.22,0.11557260168503507
2.24,0.11577797006386066
2.2600000000000002,0.11598333844268627
2.2800000000000002,0.11618870682151188
2.3000000000000003,0.11639407520033747
2.32,0.11659944357916308
2.34,0.11680481195798867
2.36,0.11701018033681428
2.38,0.11721554871563988
2.4,0.11742091709446549
2.42,0.11762628547329108
2.44,0.11783165385211669
2.46,0.1180370222309423
2.48,0.11824239060976789
2.5,0.1184477589885935
2.52,0.11856069936599066
2.54,0.11867363974338782
2.56,0.11878658012078498
2.58,0.11889952049818214
2.6,0.1190124608755793
2.62,0.11912540125297646
2.64,0.11923834163037363
2.66,0.11935128200777079
2.68,0.11946422238516795
2.7,0.11957716276256511
2.72,0.11969010313996227
2.74,0.11980304351735943
2.7600000000000002,0.11991598389475659
2.7800000000000002,0.12002892427215375
2.8000000000000003,0.12014186464955091
2.82,0.12025480502694808
2.84,0.12036774540434524
2.86,0.1204806857817424
2.88,0.12059362615913956
2.9,0.12070656653653672
2.92,0.12081950691393388
2.94,0.12093244729133104
2.96,0.1210453876687282
2.98,0.12115832804612536
3.0,0.12127126842352252
3.02,0.12133337890479308
3.04,0.12139548938606365
3.06,0.1214575998673342
3.08,0.12151971034860477
3.1,0.12158182082987533
3.12,0.12164393131114588
3.14,0.12170604179241645
3.16,0.12176815227368701
3.18,0.12183026275495758
3.2,0.12189237323622813
3.22,0.12195448371749869
3.24,0.12201659419876926
3.2600000000000002,0.12207870468003981
3.2800000000000002,0.12214081516131038
3.3000000000000003,0.12220292564258094
3.3200000000000003,0.12226503612385149
3.34,0.12232714660512206
3.36,0.12238925708639262
3.38,0.12245136756766319
3.4,0.12251347804893374
3.42,0.1225755885302043
3.44,0.12263769901147487
3.46,0.12269980949274542
3.48,0.12276191997401599
3.5,0.12282403045528655
3.52,0.12285818752092212
3.54,0.12289234458655768
3.56,0.12292650165219325
3.58,0.12296065871782882
3.6,0.12299481578346438
3.62,0.12302897284909996
3.64,0.12306312991473552
3.66,0.12309728698037109
3.68,0.12313144404600666
3.7,0.12316560111164222
3.72,0.1231997581772778
3.74,0.12323391524291337
3.7600000000000002,0.12326807230854893
3.7800000000000002,0.1233022293741845
3.8000000000000003,0.12333638643982008
3.8200000000000003,0.12337054350545563
3.84,0.12340470057109121
3.86,0.12343885763672678
3.88,0.12347301470236234
3.9,0.12350717176799791
3.92,0.12354132883363347
3.94,0.12357548589926905
3.96,0.12360964296490462
3.98,0.12364380003054018
4.0,0.12367795709617575
4.0200000000000005,0.12369674144801084
4.04,0.12371552579984592
4.0600000000000005,0.123734310151681
4.08,0.12375309450351608
4.1,0.12377187885535117
4.12,0.12379066320718625
4.14,0.12380944755902133
4.16,0.12382823191085642
4.18,0.1238470162626915
4.2,0.12386580061452658
4.22,0.12388458496636166
4.24,0.12390336931819675
4.26,0.12392215367003183
4.28,0.12394093802186691
4.3,0.123959722373702
4.32,0.12397850672553708
4.34,0.12399729107737216
4.36,0.12401607542920724
4.38,0.12403485978104233
4.4,0.12405364413287741
4.42,0.12407242848471249
4.44,0.12409121283654757
4.46,0.12410999718838266
4.48,0.12412878154021774
4.5,0.12414756589205282
4.5200000000000005,0.12415789616683781
4.54,0.12416822644162279
4.5600000000000005,0.12417855671640778
4.58,0.12418888699119277
4.6000000000000005,0.12419921726597774
4.62,0.12420954754076273
4.64,0.1242198778155477
4.66,0.1242302080903327
4.68,0.12424053836511768
4.7,0.12425086863990266
4.72,0.12426119891468765
4.74,0.12427152918947264
4.76,0.12428185946425761
4.78,0.1242921897390426
4.8,0.12430252001382759
4.82,0.12431285028861257
4.84,0.12432318056339756
4.86,0.12433351083818255
4.88,0.12434384111296752
4.9,0.12435417138775251
4.92,0.12436450166253749
4.94,0.12437483193732247
4.96,0.12438516221210746
4.98,0.12439549248689244
5.0,0.12440582276167743
5.0200000000000005,0.12441150379757743
5.04,0.12441718483347743
5.0600000000000005,0.12442286586937742
5.08,0.12442854690527742
5.1000000000000005,0.12443422794117742
5.12,0.12443990897707742
5.14,0.1244455900129774
5.16,0.1244512710488774
5.18,0.1244569520847774
5.2,0.1244626331206774
5.22,0.1244683141565774
5.24,0.1244739951924774
