Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.029656835821074083,145747,0.030934023137151427
1.0,0.047150591205394096,146221,0.04186221703709573
1.5,0.04208239718591427,143697,0.04572286656804378
2.0,0.04066276407965068,141222,0.04708673464517273
2.5,0.04280257500559887,138683,0.0475685541206004
3.0,0.04760160063037431,136255,0.04773876853561191
3.5,0.052043298211281494,133759,0.04779890090583625
4.0,0.05466499354040256,131260,0.04782014412397704
4.5,0.0403735772342494,128662,0.04782764880598597
5.0,0.04365068460968591,126243,0.047830300016912776
5.5,0.04816772558671091,123743,0.0478312366214711
6.0,0.04829248171379541,121243,0.04783156749974632
6.5,0.04246069208483378,118747,0.04783168439052165
7.0,0.04146483384301815,116247,0.04783172568502293
7.5,0.05078498428412846,113747,0.04783174027330701
8.0,0.056592625553692044,111249,0.047831745426972154
8.5,0.05389263176959551,108569,0.047831747247629355
9.0,0.0492123721901257,106231,0.04783174789082067
9.5,0.05262858162238393,103731,0.047831748118043596
10.0,0.05541770224703976,101231,0.04783174819831561
10.5,0.05860507512599303,98731,0.047831748226673645
11.0,0.057158911788540274,96231,0.047831748236691805
11.5,0.05325897304420028,93731,0.04783174824023097
12.0,0.05754269844427876,91231,0.04783174824148126
12.5,0.05811435654460027,88735,0.047831748241922954
13.0,0.05514262712811402,86235,0.047831748242078996
13.5,0.055306181476233465,83735,0.047831748242134126
14.0,0.055477203089308355,81235,0.047831748242153596
