Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.045748663736549115,77037,0.06563575329073357
1.0,0.11087668356297517,76109,0.09895632430538215
1.5,0.12449969528223186,73585,0.11587180705796576
2.0,0.1233730752818955,71108,0.1244591015742321
2.5,0.13412491809544996,68554,0.12881851763037952
3.0,0.15362216092778647,66093,0.13103161377079917
3.5,0.15355596486804404,63597,0.13215511161171611
4.0,0.12767544466565733,61097,0.13272546523327444
4.5,0.12372115278304428,58501,0.13301501029671595
5.0,0.14258253192126835,56081,0.13316200041055845
5.5,0.12650386283267903,53581,0.13323662124266875
6.0,0.0759146912700945,51081,0.13327450316846137
6.5,0.08602416010620961,48585,0.1332937342633336
7.0,0.12226732042744325,46085,0.1333034970988349
