Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.010708567280652708,89534,0.009151501618394982
1.0,0.021294558597588657,88873,0.01632056191038598
1.5,0.022868989313232443,86355,0.021936626640888194
2.0,0.024716987869967563,83861,0.02633611301324114
2.5,0.030236113894129963,81325,0.029782561953794633
3.0,0.030995253945898877,78855,0.03248242491381778
3.5,0.03145361661178142,76347,0.034597430860122125
4.0,0.031235402726314303,73837,0.03625427427000556
4.5,0.032036277782305625,71261,0.03755220446716216
5.0,0.03678318876420995,68831,0.03856897091994932
5.5,0.041440980393081354,66331,0.03936548064117946
6.0,0.03640011922143617,63831,0.03998944668006186
6.5,0.04025208279544527,61335,0.0404782462606587
7.0,0.04845084902029918,58835,0.04086115977694491
7.5,0.04116454907422451,56335,0.04116112476622671
8.0,0.04697017255825938,53825,0.04139610992858794
8.5,0.054519981331128786,51169,0.04158019149978111
9.0,0.04893490770077278,48819,0.041724396455159754
