Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.011001969896100245,133634,0.013948860964585643
1.0,0.022140850143756417,133873,0.0201228919026302
1.5,0.024968048235717476,131355,0.022855635323093686
2.0,0.025874587983861656,128861,0.02406519949227676
2.5,0.02479932118875962,126325,0.024600575579331214
3.0,0.024520339136714177,123855,0.024837543209401906
3.5,0.024423254527823155,121359,0.02494242958565055
4.0,0.02080848934527594,118849,0.024988854288970956
4.5,0.016280111514616467,116273,0.02500940274488556
5.0,0.016275809003669928,113843,0.02501849788196291
5.5,0.02437939320040568,111343,0.025022523562471442
6.0,0.02732106836065462,108843,0.025024305405165943
6.5,0.029531285729019908,106347,0.025025094082603512
7.0,0.030376639614384617,103847,0.025025443166224896
7.5,0.028271679282094748,101347,0.02502559767726948
8.0,0.02988547426229793,98837,0.025025666066794038
8.5,0.024823649202633927,96181,0.02502569633729724
9.0,0.01848428138315935,93831,0.025025709735597198
9.5,0.023610575209561484,91331,0.02502571566593937
10.0,0.027741699501889813,88831,0.025025718290821515
10.5,0.03112717112977107,86331,0.025025719452644233
11.0,0.031948073958566664,83831,0.025025719966889046
11.5,0.03239074685800684,81331,0.025025720194503574
12.0,0.03309555641785819,78831,0.025025720295250086
12.5,0.03274484018246827,76323,0.02502572033984241
13.0,0.03031155840520751,73823,0.02502572035957982
