Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.023175671641450065,130949,0.044687844084089816
1.0,0.06056170945030358,131121,0.07539707520532883
1.5,0.08703499384908382,128597,0.09650028336822679
2.0,0.1187144189182728,126120,0.11100228744017489
2.5,0.13613818312186124,123566,0.12096798177818299
3.0,0.15816412603125016,121105,0.1278163499861824
3.5,0.1696553202985629,118609,0.1325225094891349
4.0,0.16223956405536863,116109,0.13575655540993684
4.5,0.1547916805719849,113513,0.13797897328831388
5.0,0.1357781126041773,111093,0.13950620615608503
5.5,0.12272707598771777,108593,0.1405557118566528
6.0,0.11844544953758172,106093,0.14127692617751259
6.5,0.10945317404189628,103597,0.1417725405379985
7.0,0.10156997558554662,101097,0.14211312389472805
7.5,0.11117746238777824,98597,0.14234717083147835
8.0,0.11459877016741891,96097,0.142508006549137
8.5,0.11662674138668601,93421,0.14261853193534352
9.0,0.12240324560357452,91081,0.1426944843492347
9.5,0.13164197873129255,88581,0.1427466784140907
10.0,0.14828187777679874,86081,0.14278254587723807
10.5,0.14404129278029176,83581,0.14280719379297666
11.0,0.1551267252206618,81081,0.1428241316998412
11.5,0.16674858841155696,78569,0.14283577133266023
12.0,0.1549586242362684,76069,0.142843770021828
12.5,0.14696296672532477,73573,0.14284926667532188
13.0,0.1299031487865554,71073,0.14285304394419662
