Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.0099356722406174,126260,0.004621996523855299
1.0,0.016487820034258076,126361,0.008721339699298225
1.5,0.01690281964687251,123861,0.012357130938715563
2.0,0.018069634259728424,121361,0.015581788492592003
2.5,0.018906341384624964,118849,0.018441803178539377
3.0,0.018796287712854073,116349,0.020978408652817304
3.5,0.02024675987112312,113849,0.023228175887843018
4.0,0.02168454280080061,111349,0.02522354042644398
4.5,0.02152358592401645,108795,0.026993270014429867
5.0,0.024223472994750125,106343,0.028562879353477594
5.5,0.02563258580710503,103843,0.029954997953941128
6.0,0.026255307077865622,101343,0.031189696391026322
6.5,0.029265255217359055,98837,0.032284775668059915
7.0,0.03161419314612291,96337,0.03325602385868646
7.5,0.032770265769118505,93837,0.0341174437280777
8.0,0.032550187001667244,91337,0.03488145461483502
8.5,0.035145701588508965,88711,0.03555907148417448
9.0,0.03651660570484264,86331,0.036160063733855954
9.5,0.03679436559325644,83831,0.03669309604240707
10.0,0.04030488507011717,81331,0.03716585329029158
10.5,0.04351316835194615,78831,0.03758515135504651
11.0,0.047022322868328796,76331,0.03795703537775361
11.5,0.0496396058416955,73831,0.03828686691758113
12.0,0.05189524530553688,71331,0.03857940125092805
12.5,0.05293996778614288,68823,0.03883885592961485
13.0,0.05741324534586581,66323,0.039068971586544064
