Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.022115287172466577,99334,0.023069714768505726
1.0,0.032449289004873795,98873,0.031470573261850265
1.5,0.03770625246550173,96355,0.03452975384268458
2.0,0.03120974725895934,93861,0.035643757350012774
2.5,0.03548105513556379,91325,0.03604942278281344
3.0,0.03420962605190324,88855,0.03619714623456813
3.5,0.03344689394292281,86359,0.03625093986950433
4.0,0.037716970889170844,83849,0.036270528872640116
4.5,0.03373452257297675,81273,0.03627766222669415
5.0,0.03895604666166754,78843,0.03628025984433235
5.5,0.035519050002675946,76331,0.036281205769256746
6.0,0.03641925876825559,73831,0.03628155022871431
6.5,0.039267395968985604,71335,0.03628167566395218
7.0,0.0362213218246524,68835,0.03628172134131291
7.5,0.040475293043122335,66335,0.03628173797476711
8.0,0.03821089003952313,63825,0.03628174403185521
8.5,0.03963716839071135,61169,0.03628174623754959
9.0,0.04123795622096876,58819,0.036281747040755284
9.5,0.03908389995460892,56319,0.036281747333243394
10.0,0.03727396300535035,53819,0.03628174743975322
