Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.026251524750033388,138528,0.03934553533403995
1.0,0.06623817802452973,138873,0.05919929216144209
1.5,0.07599066482636692,136358,0.0692174977040821
2.0,0.08251267070843193,133861,0.07427268414396333
2.5,0.07996054797477624,131328,0.07682353118270606
3.0,0.07954221382946387,128855,0.07811068857886638
3.5,0.07052570971208114,126354,0.07876018819108414
4.0,0.05931717010559467,123849,0.07908792569042139
4.5,0.06216958025402057,121278,0.0792533020300701
5.0,0.0662271860024404,118843,0.07933675092978683
5.5,0.0899007465890988,116343,0.07937885924394304
6.0,0.08684825268129052,113843,0.0794001070989429
6.5,0.07914114949491485,111347,0.07941082876641264
7.0,0.088579971704522,108847,0.07941623891973555
7.5,0.08651887808311402,106342,0.07941896888306074
8.0,0.0876461598789089,103837,0.07942034642253366
8.5,0.08499864069844064,101186,0.07942104152894112
9.0,0.07485700086241591,98831,0.07942139227962898
9.5,0.08078701293326189,96331,0.07942156926842339
10.0,0.08232938772047513,93831,0.07942165857696769
10.5,0.07262617840805774,91331,0.07942170364205846
11.0,0.08193763196343162,88831,0.07942172638190291
11.5,0.09483845655156392,86331,0.07942173785642824
12.0,0.10149871784248375,83831,0.07942174364647364
12.5,0.08495712754697335,81335,0.0794217465681305
13.0,0.08325241480651138,78835,0.07942174804239854
13.5,0.08249980758582705,76329,0.07942174878631417
14.0,0.06983711182229832,73823,0.07942174916169399
