Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.047553545898537684,91984,0.044341542153349546
1.0,0.09081048294302169,91373,0.07649740706507765
1.5,0.08957063582539161,88855,0.09981638962651751
2.0,0.10335598521664739,86361,0.11672698895866007
2.5,0.12118156151875853,83825,0.12899031858802118
3.0,0.13710989043435276,81355,0.13788351336158053
3.5,0.15158207292111167,78859,0.14433273357100118
4.0,0.16625912731941617,76337,0.14900961767942753
4.5,0.15564435351748399,73761,0.15240122848714965
5.0,0.15579045442755038,71331,0.15486077711063007
5.5,0.16493830668635423,68831,0.15664440730118465
6.0,0.16388638695050986,66331,0.15793787091734848
6.5,0.17952661700297104,63835,0.15887587260357217
7.0,0.17341276283929746,61335,0.1595560982800917
7.5,0.14419630167604555,58835,0.16004938840716948
8.0,0.13141675336983358,56325,0.16040711549374093
8.5,0.1273197692394815,53669,0.16066653416328733
9.0,0.1401936217260285,51319,0.1608546609466244
