Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.04172951250254069,79722,0.04654899300621318
1.0,0.07447052401876142,78861,0.0711945155535329
1.5,0.08660056697721757,76361,0.08424317122583436
2.0,0.09915981039553426,73861,0.09115182631835145
2.5,0.09265455930845144,71331,0.09480963723665763
3.0,0.0929359303822502,68837,0.09674627765869456
3.5,0.08908251670086616,66337,0.0977716385119571
4.0,0.06932709659143398,63837,0.0983145193004813
4.5,0.07725438310602877,61277,0.09860194937898578
5.0,0.08750471560251381,58831,0.09875413021090225
5.5,0.10260458099706256,56331,0.0988347028695582
6.0,0.11210465498975604,53831,0.09887736233751569
6.5,0.11946089027943388,51335,0.09889994853780713
7.0,0.12980663174626453,48825,0.0989119068783123
7.5,0.1306345513025276,46325,0.09891823826233406
8.0,0.14104427918991194,43825,0.09892159043512207
