Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.005647574467923126,133634,0.008169141301048321
1.0,0.012387689733992352,133873,0.01434291373570787
1.5,0.018280838242282646,131355,0.019008699853285592
2.0,0.02323411780598426,128861,0.022534835668199457
2.5,0.02660565378550356,126325,0.025199688593706738
3.0,0.026666505791080184,123855,0.02721363289061925
3.5,0.026950134640481686,121359,0.028735657461748006
4.0,0.030084453067369434,118849,0.029885917078496634
4.5,0.03547499606597309,116273,0.030755217884160677
5.0,0.040652747730067475,113843,0.031412185997902
5.5,0.04020386337838853,111343,0.03190868513797024
6.0,0.03672528566129299,108843,0.0322839109532456
6.5,0.034812552743285825,106347,0.032567485286183424
7.0,0.031528983875771535,103847,0.032781794640784005
7.5,0.026410647746122888,101347,0.032943757463700644
8.0,0.022129145031585917,98837,0.03306615975479996
8.5,0.022393504190289525,96181,0.03315866444567013
9.0,0.0233080363682359,93831,0.0332285742304963
9.5,0.025732560864112273,91331,0.03328140807025586
10.0,0.029540417794887766,88831,0.033321336881804636
10.5,0.03257511223647576,86331,0.03335151280691158
11.0,0.03224808100887571,83831,0.0333743180550705
11.5,0.03007294141545484,81331,0.03339155296474588
12.0,0.03240331294131914,78831,0.033404578129368034
12.5,0.03693757434907368,76323,0.03341442180807767
13.0,0.0414372225049772,73823,0.03342186110065856
