Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.011482225511007674,131160,0.017249700212486663
1.0,0.028952418995079835,131361,0.029804512690037706
1.5,0.037917705189247,128861,0.03894225505105401
2.0,0.04320717973520763,126361,0.0455929585645962
2.5,0.05379843863148933,123849,0.05043352590360824
3.0,0.06125077495563209,121349,0.05395662569535201
3.5,0.06436841678143382,118849,0.05652083589496023
4.0,0.0646170908837577,116349,0.058387139529953315
4.5,0.0609395231769345,113795,0.05974548732005282
5.0,0.054646709837693194,111343,0.060734130692048936
5.5,0.05308185100458535,108843,0.061453692886735675
6.0,0.05373394281296782,106343,0.061977410302629515
6.5,0.05487666850904284,103837,0.062358586431303056
7.0,0.05752195486059722,101337,0.06263601703922464
7.5,0.05622850832339437,98837,0.06283793876627396
8.0,0.061140503195877896,96337,0.06298490302576946
8.5,0.06784593309277176,93711,0.06309186770898945
9.0,0.0693422085654816,91331,0.06316971958600788
9.5,0.07131358260257153,88831,0.06322638235144448
10.0,0.07173061195347843,86331,0.06326762309103723
10.5,0.07207576435071794,83831,0.06329763925048605
11.0,0.06760014961749217,81331,0.06331948584773318
11.5,0.06335624387664464,78831,0.06333538640996511
12.0,0.062053014348312334,76331,0.06334695928222667
12.5,0.05480205361470576,73835,0.06335538234113672
13.0,0.046996675228557674,71335,0.06336151287812
