Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.010580510634343275,140972,0.01723656579936684
1.0,0.028345506377086976,141373,0.029125409511554574
1.5,0.03948495123687192,138861,0.03732568597370332
2.0,0.04588869327428585,136361,0.04298178977013353
2.5,0.04899368373979125,133831,0.04688306191670815
3.0,0.04948551603742151,131355,0.04957394682784519
3.5,0.05205332265046321,128849,0.05142997258891456
4.0,0.05162565474373659,126349,0.052710158007285936
4.5,0.057436319120527844,123783,0.053593160140007645
5.0,0.06072840024309092,121343,0.05420220688839429
5.5,0.05909146195290187,118843,0.054622294142970894
6.0,0.05047501427321911,116343,0.05491204743682753
6.5,0.04237574853941208,113847,0.055111903467654724
7.0,0.04603975668775566,111347,0.05524975326575835
7.5,0.05486537412133339,108837,0.05534483454380917
8.0,0.05978099854541705,106337,0.05541041642757064
8.5,0.058486717355069724,103691,0.05545565123683988
9.0,0.05527295455598467,101331,0.05548685174302032
9.5,0.0558558137055158,98831,0.05550837215178608
10.0,0.05269678394586727,96331,0.05552321575691118
10.5,0.052132786377449815,93831,0.055533454066764305
11.0,0.0554813153606871,91331,0.055540515894922975
11.5,0.05678207139347138,88831,0.055545386759124
12.0,0.05661138662296801,86331,0.055548746415792466
12.5,0.05175689422914398,83835,0.05555106372386433
13.0,0.04939294794732008,81335,0.05555266207668124
13.5,0.049807306850182254,78835,0.055553764533345665
14.0,0.05580019508900914,76335,0.05555452494786995
