Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.005644149877112932,96872,0.006029738766619281
1.0,0.011333778111199835,96373,0.01117877187278342
1.5,0.014819021632278623,93861,0.015575735481745736
2.0,0.016303487143971694,91361,0.01933047711574187
2.5,0.016796562441265765,88831,0.02253679993117929
3.0,0.020998052090915695,86355,0.025274806164075035
3.5,0.024051209156149195,83849,0.027612898291069183
4.0,0.025798757759092326,81349,0.029609487900191585
4.5,0.028337046174305484,78783,0.031314454963392996
5.0,0.03295140414287709,76343,0.032770393967242344
5.5,0.03582528319090354,73831,0.034013678033357725
6.0,0.03632965786631135,71331,0.03507536761305136
6.5,0.04014874524853442,68835,0.03598198645773094
7.0,0.0459800896065226,66335,0.036756184250804604
7.5,0.04827361853857832,63825,0.03741730245534842
8.0,0.04446524968814959,61325,0.03798185751387419
8.5,0.04306358377829324,58679,0.038463953471777765
9.0,0.04238382454197554,56319,0.0388756343328684
9.5,0.04599846207008549,53819,0.03922718494973175
10.0,0.04916528199153952,51319,0.03952738796594578
