Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.07221688679460292,72360,0.06643388818459527
1.0,0.1312197721050013,71361,0.10481811090493054
1.5,0.10098678859337609,68849,0.12699577646246063
2.0,0.13404806017225454,66349,0.13980960502856793
2.5,0.13130825148654954,63837,0.14721318869681552
3.0,0.1438056344183146,61337,0.15149083693051546
3.5,0.1381420027477324,58837,0.1539623797982963
4.0,0.13851872371408142,56337,0.15539038972654487
4.5,0.13950962243746323,53783,0.15621546639495296
5.0,0.14665870115057209,51331,0.15669217982339975
5.5,0.18281830358853704,48831,0.15696761567265236
6.0,0.20313459982280624,46331,0.15712675720827193
6.5,0.2112320975921728,43825,0.15721870612642505
7.0,0.22174452881181442,41325,0.15727183244267312
