Lag (m),Fitted_Semivariance
0.0,0.0
0.02,0.014552495612314328
0.04,0.015139788777531304
0.06,0.015727081942748286
0.08,0.016314375107965264
0.1,0.016901668273182242
0.12,0.01748896143839922
0.14,0.0180762546036162
0.16,0.01866354776883318
0.18,0.019250840934050155
0.2,0.019838134099267137
0.22,0.02042542726448411
0.24,0.021012720429701093
0.26,0.02160001359491807
0.28,0.02218730676013505
0.3,0.022774599925352027
0.32,0.023361893090569005
0.34,0.023949186255785987
0.36,0.024536479421002965
0.38,0.025123772586219943
0.4,0.02571106575143692
0.42,0.0262983589166539
0.44,0.02688565208187088
0.46,0.02747294524708786
0.48,0.028060238412304837
0.5,0.028647531577521815
0.52,0.029234824742738794
0.54,0.029822117907955775
0.56,0.030409411073172753
0.58,0.030996704238389728
0.6,0.031583997403606706
0.62,0.03217129056882369
0.64,0.03275858373404067
0.66,0.033345876899257644
0.68,0.033933170064474626
0.7000000000000001,0.03452046322969161
0.72,0.03510775639490858
0.74,0.03569504956012556
0.76,0.03628234272534254
0.78,0.03686963589055952
0.8,0.037456929055776494
0.8200000000000001,0.038044222220993476
0.84,0.03863151538621045
0.86,0.03921880855142743
0.88,0.03980610171664441
0.9,0.04039339488186139
0.92,0.04098068804707837
0.9400000000000001,0.04156798121229535
0.96,0.042155274377512326
0.98,0.0427425675427293
1.0,0.04332986070794628
1.02,0.04363085807396473
1.04,0.04393185543998318
1.06,0.04423285280600163
1.08,0.04453385017202008
1.1,0.04483484753803853
1.12,0.045135844904056976
1.1400000000000001,0.04543684227007543
1.16,0.045737839636093874
1.18,0.04603883700211232
1.2,0.04633983436813077
1.22,0.04664083173414922
1.24,0.04694182910016767
1.26,0.04724282646618612
1.28,0.047543823832204575
1.3,0.047844821198223024
1.32,0.04814581856424147
1.34,0.04844681593025992
1.36,0.04874781329627837
1.3800000000000001,0.04904881066229682
1.4000000000000001,0.04934980802831527
1.42,0.04965080539433372
1.44,0.04995180276035217
1.46,0.050252800126370616
