Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.002312803731854217,128673,0.0024659120282804017
1.0,0.003956216379002522,128811,0.004652979801308947
1.5,0.004723671455266144,126311,0.006592734905693444
2.0,0.005402831199502318,123811,0.008313143349998478
2.5,0.00554466913094083,121293,0.009839008758753386
3.0,0.0063512480297529305,118799,0.011192329973457892
3.5,0.007916293468058555,116299,0.012392618216222206
4.0,0.008861800782902992,113799,0.013457178388681202
4.5,0.010230568175719896,111239,0.014401358561750226
5.0,0.011430169027954525,108793,0.015238771253188288
5.5,0.012855744009797094,106293,0.015981489683191023
6.0,0.013592539237592814,103793,0.01664022183748693
6.5,0.01506981230390531,101297,0.017224464847454688
7.0,0.016932746634093988,98787,0.01774264191300424
7.5,0.019196448855316534,96287,0.018202223742278267
8.0,0.021400152448764878,93787,0.018609836259005256
8.5,0.023226626866736634,91151,0.018971356130352134
9.0,0.026110322149112828,88781,0.019291995492529038
9.5,0.028532724628039914,86281,0.01957637709565969
10.0,0.031235890669445966,83781,0.019828600951302653
10.5,0.03349140194555198,81281,0.020052303443499994
11.0,0.035710066786155244,78781,0.02025070975557438
11.5,0.03861577911917242,76281,0.02042668036852683
12.0,0.04153637970053487,73781,0.020582752301416006
12.5,0.044607534827191805,71273,0.02072117568829336
13.0,0.04721310520359932,68773,0.020843946219034497
