Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.009121146151506998,140601,0.01045475145984967
1.0,0.01807190860030467,140972,0.016792305757782518
1.5,0.023089454390474943,138447,0.020634060832830908
2.0,0.021985139236275503,135968,0.022962890119780626
2.5,0.022365186967262543,133418,0.024374600585910854
3.0,0.024594470524142563,130955,0.025230363801939434
3.5,0.026235892978965024,128459,0.025749117965401178
4.0,0.023346001895014522,125958,0.026063580981652047
4.5,0.02312311009118268,123364,0.02625420497188608
5.0,0.02428842362601685,120943,0.026369759119034993
5.5,0.023845911135737738,118443,0.026439806760504045
6.0,0.023806764004797195,115943,0.02648226886330554
6.5,0.024649778639731394,113447,0.02650800891873798
7.0,0.026033964666939722,110947,0.026523612254652884
7.5,0.027993011023790145,108447,0.02653307082370346
8.0,0.02625556365693541,105947,0.026538804503281496
8.5,0.02723352874733819,103271,0.026542280196203732
9.0,0.02843214454969025,100931,0.026544387122676563
9.5,0.029105272687296724,98431,0.026545664318119666
10.0,0.03436110546981434,95931,0.026546438539821717
10.5,0.03497046538557423,93431,0.02654690786442443
11.0,0.0388009462239941,90931,0.026547192363789572
11.5,0.03719806281968409,88431,0.026547364824147074
12.0,0.03457302703689013,85931,0.026547469367701658
12.5,0.031399498885754544,83435,0.026547532740844117
13.0,0.02866086374202471,80935,0.0265475711569397
13.5,0.0294634809450253,78423,0.026547594444350463
14.0,0.03313440867875883,75923,0.026547608560920404
