Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.009519205561644897,125901,0.010173001729948724
1.0,0.02056907189789618,125972,0.017058216482953734
1.5,0.02304281932588599,123447,0.02171821590627407
2.0,0.0237563452565034,120968,0.024872161774973114
2.5,0.024298619315088598,118418,0.027006791769325363
3.0,0.02542862003195862,115955,0.028451536036501964
3.5,0.028017820750057387,113459,0.02942935701862166
4.0,0.028495282247822964,110958,0.030091158483971675
4.5,0.02809300671374572,108364,0.030539073989517475
5.0,0.02950271884588126,105943,0.03084222880348006
5.5,0.03288823737102865,103443,0.0310474077715908
6.0,0.03388145085612709,100943,0.031186275462341654
6.5,0.0341546522630574,98447,0.03128026285155626
7.0,0.03476111957605872,95947,0.031343874691600646
7.5,0.03447126250602038,93447,0.031386927980213586
8.0,0.034399814589906,90947,0.03141606698419611
8.5,0.03201583541239384,88271,0.03143578862638533
9.0,0.030797121195394947,85931,0.03144913648037762
9.5,0.033513532799546275,83431,0.03145817047483357
10.0,0.03432841099251581,80931,0.031464284795223736
10.5,0.03201463576587116,78419,0.031468423043704626
11.0,0.029943564514379326,75919,0.031471223862012586
11.5,0.029742897456611433,73419,0.031473119490859056
12.0,0.03244532399981564,70919,0.03147440247616137
