Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.013969717762423596,123822,0.01038818543934783
1.0,0.028495453107855333,123861,0.018059818765253945
1.5,0.023760685219906874,121361,0.02372528923945527
2.0,0.025856341528371796,118861,0.027909216485516117
2.5,0.029671984393338596,116343,0.030999029993510452
3.0,0.023492636120340336,113849,0.03328084488959228
3.5,0.030924184032699607,111349,0.03496595604808439
4.0,0.030898336423948434,108849,0.036210403887105246
4.5,0.031882587652238184,106289,0.03712942363024757
5.0,0.03471789061153003,103843,0.03780811602843592
5.5,0.032189891300232094,101343,0.03830932764526549
6.0,0.03735012469028503,98843,0.0386794704161518
6.5,0.04042713629716526,96347,0.03895281936944627
7.0,0.03969246087826089,93837,0.03915468647626094
7.5,0.043874285247073326,91337,0.03930376452584772
8.0,0.0484489840067327,88837,0.039413858068175045
8.5,0.04953421742436254,86201,0.03949516170808565
9.0,0.04690599030172024,83831,0.03955520412041044
9.5,0.05093384206604837,81331,0.03959954520134783
10.0,0.052881123156220074,78831,0.03963229091196418
10.5,0.05028726351345251,76331,0.03965647348805619
11.0,0.050907154645713604,73831,0.03967433222361082
11.5,0.04785154518350113,71319,0.03968752082826553
12.0,0.042633653727146115,68819,0.03969726055996189
