Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.030083802815026164,135974,0.042741608261380945
1.0,0.07348002076176324,136261,0.06629119375050253
1.5,0.08770738829282601,133761,0.07926644197508882
2.0,0.09193962850085009,131261,0.08641548782846063
2.5,0.09200281280882736,128743,0.09035443803033566
3.0,0.08183762975467816,126249,0.09252470368691046
3.5,0.08022604727771887,123794,0.09372046722255149
4.0,0.08880379449820157,121299,0.0943793038165127
4.5,0.0877769983063058,118739,0.09474230673858268
5.0,0.08504724950959598,116293,0.09494231251033114
5.5,0.09478323207907953,113793,0.09505251082086977
6.0,0.09254921773359158,111293,0.09511322740689329
6.5,0.09213925941715542,108797,0.0951466807674787
7.0,0.09399234107554465,106287,0.09516511275464651
7.5,0.10018741192427845,103787,0.09517526833079816
8.0,0.10181968449547353,101287,0.09518086380599207
8.5,0.10370753536165059,98652,0.09518394677658656
9.0,0.10608687318798882,96281,0.09518564541832067
9.5,0.10504215960399069,93781,0.09518658132855802
10.0,0.11696214973974972,91281,0.09518709699231147
10.5,0.1240412952192017,88781,0.09518738111048436
11.0,0.10971333987512956,86281,0.09518753765267998
11.5,0.10615281524663335,83781,0.09518762390361832
12.0,0.11322438598575159,81281,0.09518767142578531
12.5,0.11636530789955483,78785,0.09518769760934227
13.0,0.10424693221555453,76285,0.09518771203584465
13.5,0.08086310329238407,73785,0.09518771998449621
14.0,0.07451687482395469,71273,0.09518772436400968
