Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.011049782180212974,82160,0.010318909210315565
1.0,0.021521918564203997,81361,0.018534120456289608
1.5,0.025922898184796487,78861,0.025074510960792797
2.0,0.031942947554999976,76361,0.030281523497732575
2.5,0.03505596652740662,73849,0.03442699150016762
3.0,0.034456087441108625,71349,0.03772733019482201
3.5,0.033784029690558263,68837,0.040354834614838006
4.0,0.03659139071918557,66337,0.04244667430643869
4.5,0.04147142527252742,63783,0.0441120543004824
5.0,0.047467941373269984,61331,0.0454379161892769
5.5,0.053048819396059016,58831,0.046493476934839455
6.0,0.05307777317254055,56331,0.04733384235825896
6.5,0.049135221898500454,53825,0.04800288395330488
7.0,0.049635917198434784,51325,0.048535529209079706
7.5,0.049061578680130655,48825,0.04895958500859984
8.0,0.05167857794421407,46325,0.04929718929429854
