Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.010523750547726354,72287,0.022202028622806205
1.0,0.02668981281410527,71287,0.03878727912888446
1.5,0.042847442707249626,68787,0.051176711600240385
2.0,0.06292318602140726,66287,0.060431804666578694
2.5,0.08203926952882377,63787,0.06734549888660206
3.0,0.09236646988430271,61287,0.07251013282657127
3.5,0.09107021584398954,58787,0.07636819233643947
4.0,0.09317124261680453,56287,0.07925022102515099
4.5,0.08989200349785775,53787,0.08140313995792295
5.0,0.08255353577933522,51287,0.08301140289758169
5.5,0.07129438980183796,48787,0.0842127995891652
6.0,0.06332384154236566,46287,0.08511026105206138
6.5,0.05591738039533135,43787,0.08578067831142815
7.0,0.0540425020690312,41287,0.08628149012367735
