Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.014868477596205385,101760,0.022930739405611546
1.0,0.03131130012481573,101361,0.04024601275336386
1.5,0.04273959731863244,98861,0.053320981065725005
2.0,0.060261377686203516,96361,0.06319404474400875
2.5,0.07256953062282308,93849,0.07064931224957433
3.0,0.08750632786756905,91349,0.07627887318330913
3.5,0.09993143068167364,88849,0.0805298214266785
4.0,0.1032772434378667,86349,0.08373976287335841
4.5,0.10894156360836446,83795,0.08616362773861175
5.0,0.09895388289944848,81343,0.08799391685216748
5.5,0.09651450277925591,78843,0.08937598987415113
6.0,0.08668338207722262,76343,0.09041960960829475
6.5,0.07469960806404251,73837,0.09120765924978966
7.0,0.07288947882500209,71337,0.09180272488255085
7.5,0.0703489258883784,68825,0.09225206600098823
8.0,0.07629010337516251,66325,0.09259136880996019
8.5,0.07770806148663215,63699,0.0928475803860933
9.0,0.07377685341553279,61319,0.09304104878661587
9.5,0.07009934700880474,58819,0.09318713907092571
10.0,0.062250869239747035,56319,0.09329745357764663
