Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.020522739441754336,60098,0.02389270668312574
1.0,0.04077745602947023,58837,0.03607926563806139
1.5,0.045907252831072526,56337,0.042295062832232326
2.0,0.046493772134085586,53837,0.04546545202100455
2.5,0.03517560599251139,51337,0.04708252016114751
3.0,0.03594059211775037,48837,0.047907311445172185
3.5,0.04671606814500952,46337,0.048327999136256704
4.0,0.04967464082006965,43837,0.04854257237054991
4.5,0.05680618693335354,41319,0.04865201620228256
5.0,0.05458669241997227,38825,0.048707838413024625
5.5,0.05803581772039089,36325,0.04873631072766127
6.0,0.05971714927710877,33825,0.04875083313173649
