Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.028986567926506546,78595,0.056021677992059905
1.0,0.09025565055223958,75236,0.09066450481302435
1.5,0.13456787319203764,71549,0.11208702361578907
2.0,0.14039504303460076,69051,0.12533433493442214
2.5,0.12773409404535574,66543,0.13352624078772152
3.0,0.1303776576358001,64049,0.13859197223278313
3.5,0.145474513239808,61537,0.141724532046462
4.0,0.1554480046663566,59037,0.14366165230099937
4.5,0.16513797883634446,56477,0.14485953361970658
5.0,0.1616973045955848,54031,0.14560028249698806
5.5,0.1531645444481082,51537,0.1460583486598246
6.0,0.15652362792851957,49036,0.14634160877127533
6.5,0.15350812255617755,46525,0.14651677187488082
7.0,0.11719745583971952,44013,0.1466250896775801
7.5,0.04715936172413668,41530,0.14669207151416613
8.0,0.07541962744460846,40506,0.14673349191155816
