Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.02048590987364239,131172,0.025445459078526005
1.0,0.04929016482807836,131373,0.043743151206738516
1.5,0.0615378332325206,128861,0.05690092274411276
2.0,0.06468855658850343,126361,0.06636260515830081
2.5,0.06551004066220444,123831,0.07316644985591292
3.0,0.07823388319384679,121355,0.07805905781322589
3.5,0.0858711429446157,118849,0.08157730575800382
4.0,0.08309916420906019,116349,0.0841072588441555
4.5,0.08129503847387005,113783,0.08592653443774428
5.0,0.08419658553633798,111343,0.08723476568659416
5.5,0.0878014537949213,108843,0.08817550770858283
6.0,0.0838048762468423,106343,0.08885199021327253
6.5,0.09226403727048095,103847,0.08933844512700526
7.0,0.0945137146138945,101347,0.08968825222689954
7.5,0.09149702123528283,98837,0.08993979662224237
8.0,0.08759722504872944,96337,0.09012068083770715
8.5,0.09277723011574886,93691,0.09025075369963562
9.0,0.10148799032910454,91331,0.09034428839179652
9.5,0.096928309128599,88831,0.09041154868351246
10.0,0.09546853036778392,86331,0.09045991519584276
10.5,0.09796753105716102,83831,0.09049469529350986
11.0,0.09586150032480768,81331,0.09051970547380717
11.5,0.08524250052097809,78831,0.09053769015931584
12.0,0.07947396099955426,76331,0.09055062284948445
12.5,0.08275393847858521,73823,0.09055992267710258
13.0,0.08529070141253532,71323,0.09056661013289095
