Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.008575271103718212,133634,0.00958718652263589
1.0,0.02299283907108904,133873,0.016304600066845587
1.5,0.023642260974038307,131355,0.02101126188232111
2.0,0.018991284265624575,128861,0.02430905876492491
2.5,0.02036186767584948,126325,0.026619712197290243
3.0,0.02796900830276741,123855,0.028238707991926983
3.5,0.03193290665568887,121359,0.029373082946793437
4.0,0.029009515054229013,118849,0.03016790066188021
4.5,0.025758428229817668,116273,0.030724802237946946
5.0,0.026446449477172746,113843,0.031115004116363504
5.5,0.03437710006578976,111343,0.0313884052207295
6.0,0.03650694590520027,108843,0.031579968019381
6.5,0.030578487631261517,106347,0.03171418951754316
7.0,0.02939819203596536,103847,0.03180823392854422
7.5,0.032235443093970764,101347,0.03187412762934207
8.0,0.03392116358726564,98837,0.03192029709075523
8.5,0.028040764978434114,96181,0.03195264645255114
9.0,0.02649470234877461,93831,0.031975312543438314
9.5,0.033450206540855,91331,0.03199119389773974
10.0,0.03879772648654009,88831,0.03200232141927412
10.5,0.04071108990573572,86331,0.03201011809285422
11.0,0.03991907494601635,83831,0.03201558095524697
11.5,0.03967948941610926,81331,0.03201940859599857
12.0,0.04393871631499396,78831,0.032022090492899856
12.5,0.04367379606465023,76323,0.032023969606290045
13.0,0.038382012267657736,73823,0.032025286236743465
