Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.06368541616488275,133622,0.06900461388793692
1.0,0.16362242334064303,133861,0.13020621617292474
1.5,0.2143399429425463,131361,0.18448716799931592
2.0,0.22904668125997663,128861,0.23263005349860177
2.5,0.22058098389577127,126343,0.2753289625304525
3.0,0.22352863363015354,123849,0.31319949757632776
3.5,0.2658326806869662,121349,0.3467876490579278
4.0,0.31967138255279276,118849,0.37657766703851064
4.5,0.3448551282522037,116289,0.40299904279566107
5.0,0.35155961594239565,113843,0.4264327009208611
5.5,0.3863369800397701,111343,0.4472164912191441
6.0,0.43952686972901694,108843,0.46565005958713496
6.5,0.4781632904834261,106347,0.481999168094329
7.0,0.5011124798465614,103837,0.4964995265514658
7.5,0.5124154144107302,101337,0.5093601908068249
8.0,0.5515156628564554,98837,0.5207665767646608
8.5,0.6358862661200133,96201,0.5308831335797489
9.0,0.709614178800479,93831,0.5398557145682609
9.5,0.7026025179748386,91331,0.547813680017072
10.0,0.6856996198282138,88831,0.5548717622083116
10.5,0.6939012490269755,86331,0.5611317195477513
11.0,0.7141482665280633,83831,0.5666838036450781
11.5,0.7554866824852634,81331,0.5716080604973696
12.0,0.7770151321960586,78831,0.5759754845353112
12.5,0.7372645159930684,76335,0.5798490421703716
13.0,0.6595067248607052,73835,0.5832845795997084
