Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.0072073441445155055,79734,0.007588536033094292
1.0,0.0123352674907323,78873,0.011757525706146731
1.5,0.013272181994653883,76343,0.014047885113840131
2.0,0.015049334308646039,73849,0.015306162688936366
2.5,0.017630698539504917,71313,0.015997435181223745
3.0,0.01796059982854433,68843,0.01637720644000713
3.5,0.015521322490376223,66347,0.016585845161505627
4.0,0.016783385079767465,63837,0.01670046709537176
4.5,0.013664411908164047,61261,0.016763438089580553
5.0,0.012976872141851507,58831,0.016798033092281128
5.5,0.01635599359929105,56331,0.01681703889371225
6.0,0.01828508008592271,53831,0.016827480300269308
6.5,0.016839310025300563,51335,0.016833216599855778
7.0,0.020258839883498993,48835,0.016836368007931486
7.5,0.019577801442555266,46335,0.016838099328395133
8.0,0.018661864035207802,43825,0.016839050481173772
