Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.005341006310164117,89534,0.0055321727358041695
1.0,0.011064863543368197,88873,0.009870484510856297
1.5,0.01219476044005727,86355,0.01327257442315187
2.0,0.015057120294492325,83861,0.01594048221113103
2.5,0.01859587853157275,81325,0.018032646777221866
3.0,0.019544625719702148,78855,0.0196733153907805
3.5,0.023161365323595532,76347,0.020959922354278578
4.0,0.024185467253804032,73837,0.021968875329207046
4.5,0.022729539080528036,71261,0.0227600929539347
5.0,0.022324446136529726,68831,0.023380563228799642
5.5,0.021616945161732064,66331,0.02386713399006585
6.0,0.01927297034433346,63831,0.024248701190478013
6.5,0.020638580076362094,61335,0.024547924941719236
7.0,0.021437803845635203,58835,0.024782575229296774
7.5,0.023780767911661983,56335,0.024966587217756322
8.0,0.026303321127845565,53825,0.025110888817581323
8.5,0.03208077017118432,51169,0.025224049660450172
9.0,0.03787413374330886,48819,0.025312790023511413
