Lag (m),Fitted_Semivariance
0.0,0.0
0.02,0.0010866669847017065
0.04,0.001292628308948272
0.06,0.0014985896331948375
0.08,0.001704550957441404
0.1,0.0019105122816879686
0.12,0.002116473605934534
0.14,0.0023224349301811
0.16,0.002528396254427666
0.18,0.002734357578674231
0.2,0.002940318902920797
0.22,0.003146280227167362
0.24,0.003352241551413928
0.26,0.0035582028756604937
0.28,0.0037641641999070596
0.3,0.003970125524153625
0.32,0.00417608684840019
0.34,0.004382048172646757
0.36,0.004588009496893321
0.38,0.004793970821139887
0.4,0.004999932145386453
0.42,0.005205893469633018
0.44,0.005411854793879584
0.46,0.00561781611812615
0.48,0.005823777442372715
0.5,0.006029738766619281
0.52,0.006235700090865846
0.54,0.006441661415112413
0.56,0.006647622739358978
0.58,0.006853584063605543
0.6,0.0070595453878521085
0.62,0.007265506712098675
0.64,0.00747146803634524
0.66,0.007677429360591806
0.68,0.007883390684838372
0.7000000000000001,0.008089352009084937
0.72,0.008295313333331502
0.74,0.008501274657578068
0.76,0.008707235981824633
0.78,0.008913197306071199
0.8,0.009119158630317765
0.8200000000000001,0.00932511995456433
0.84,0.009531081278810895
0.86,0.009737042603057461
0.88,0.009943003927304028
0.9,0.010148965251550592
0.92,0.010354926575797159
0.9400000000000001,0.010560887900043725
0.96,0.01076684922429029
0.98,0.010972810548536854
1.0,0.01117877187278342
1.02,0.011354650417141914
1.04,0.011530528961500407
1.06,0.011706407505858898
1.08,0.011882286050217392
1.1,0.012058164594575885
1.12,0.012234043138934378
1.1400000000000001,0.01240992168329287
1.16,0.01258580022765136
1.18,0.012761678772009854
1.2,0.012937557316368347
1.22,0.013113435860726838
1.24,0.013289314405085332
1.26,0.013465192949443825
1.28,0.013641071493802318
1.3,0.01381695003816081
1.32,0.013992828582519302
1.34,0.014168707126877796
1.36,0.014344585671236289
1.3800000000000001,0.014520464215594782
1.4000000000000001,0.014696342759953273
1.42,0.014872221304311765
1.44,0.015048099848670258
1.46,0.015223978393028751
1.48,0.015399856937387242
1.5,0.015575735481745736
1.52,0.01572592514710558
1.54,0.015876114812465425
1.56,0.01602630447782527
1.58,0.016176494143185116
1.6,0.01632668380854496
1.62,0.016476873473904807
1.6400000000000001,0.016627063139264653
1.6600000000000001,0.0167772528046245
1.68,0.016927442469984344
1.7,0.01707763213534419
1.72,0.017227821800704035
1.74,0.01737801146606388
1.76,0.017528201131423726
1.78,0.017678390796783572
1.8,0.017828580462143417
1.82,0.017978770127503263
1.84,0.01812895979286311
1.86,0.018279149458222954
1.8800000000000001,0.0184293391235828
1.9000000000000001,0.018579528788942645
1.92,0.018729718454302487
1.94,0.018879908119662333
1.96,0.01903009778502218
1.98,0.019180287450382024
2.0,0.01933047711574187
2.02,0.019458730028359367
2.04,0.01958698294097686
2.06,0.01971523585359436
2.08,0.019843488766211857
2.1,0.019971741678829355
2.12,0.020099994591446853
2.14,0.020228247504064347
2.16,0.020356500416681845
2.18,0.020484753329299343
2.2,0.020613006241916837
2.22,0.020741259154534335
2.24,0.020869512067151832
2.2600000000000002,0.02099776497976933
2.2800000000000002,0.021126017892386828
