Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.017362661977604964,128325,0.014642129682980334
1.0,0.03574256083014078,128168,0.02655054157097794
1.5,0.03945660927117298,125655,0.03623562678498472
2.0,0.04509089425794288,123160,0.04411248530187176
2.5,0.049740649062672324,121008,0.0505187170204451
3.0,0.05475893210792956,119264,0.055728891196364434
3.5,0.056669592563567656,116799,0.05996631440175889
4.0,0.05498001323896209,114299,0.06341260138091678
4.5,0.059834260314207285,111737,0.06621545900618142
5.0,0.06363723397640131,109291,0.06849501695217226
5.5,0.06633459083274511,106791,0.07034897641921417
6.0,0.0624220921871183,104293,0.07185679757878566
6.5,0.07105792500123763,101797,0.073083105213698
7.0,0.06934067355017347,99297,0.07408045851776736
7.5,0.06983090755406549,96787,0.07489160376780012
8.0,0.07457135050084625,94287,0.07555130641676729
8.5,0.08090826018293942,91646,0.07608784113115626
9.0,0.08767493168090269,89281,0.07652420363507396
9.5,0.09236256254525954,86790,0.07687909630039232
10.0,0.0996416608689814,84479,0.07716772972504726
10.5,0.0965612172706879,81781,0.0774024746549074
11.0,0.09201974708242915,79281,0.077593392190397
11.5,0.07918449360695219,76781,0.07774866500237695
12.0,0.08533951651855039,74281,0.07787494803907305
12.5,0.08628136684596739,72097,0.07797765375524987
13.0,0.0770445515170739,69718,0.07806118408847093
