Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.021166924395572204,106660,0.028647531577521815
1.0,0.046505508617195726,106361,0.04332986070794628
1.5,0.053853819885660056,103861,0.050854794858407514
2.0,0.06039247136732564,101361,0.05471144685590574
2.5,0.057757111642990244,98849,0.05668804416990287
3.0,0.05954495870686483,96349,0.05770108266656658
3.5,0.05908194834348159,93849,0.05822028148792255
4.0,0.058104596374145175,91349,0.05848637938744482
4.5,0.06353920720487752,88795,0.05862275891917265
5.0,0.06008653584476608,86343,0.058692655662843665
5.5,0.050188233526746694,83843,0.05872847888876265
6.0,0.048392881262838555,81343,0.05874683887876851
6.5,0.04873808780622455,78837,0.05875624867435135
7.0,0.051790054253784246,76337,0.05876107134870371
7.5,0.05437341792832542,73837,0.05876354304829635
8.0,0.051208192784484324,71337,0.05876480983481973
8.5,0.0548543115001583,68699,0.05876545908366073
9.0,0.05949650902135033,66319,0.058765791834325315
9.5,0.06219737085022954,63819,0.0587659623744908
10.0,0.06337090826918983,61319,0.058766049779118756
10.5,0.06958205902190708,58819,0.058766094575422125
11.0,0.07439617260305458,56319,0.05876611753426128
