Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.009536896015526595,123822,0.005635040033339749
1.0,0.016293670449077854,123861,0.01058099205819693
1.5,0.018768912220095267,121361,0.014922122074568901
2.0,0.0191641774361949,118861,0.018732391507902083
2.5,0.02021582195884953,116343,0.022076717317043935
3.0,0.01990764190259147,113849,0.025012078008297783
3.5,0.019262263615212615,111349,0.027588484399147965
4.0,0.02227911183405589,108849,0.029849831670913155
4.5,0.02500219342795094,106289,0.031834647227061655
5.0,0.028335722721168372,103843,0.03357674709872531
5.5,0.02887321841714009,101343,0.035105812080833625
6.0,0.03402486692404233,98843,0.03644789341471096
6.5,0.035653806701837654,96347,0.037625856632636775
7.0,0.038700170737194235,93837,0.03865977112631153
7.5,0.03888807065996244,91337,0.03956725207644936
8.0,0.040640282838046715,88837,0.0403637605690773
8.5,0.0427628343103556,86201,0.04106286701173273
9.0,0.04693246368968064,83831,0.04167648233747745
9.5,0.053526646900494745,81331,0.04221506093583601
10.0,0.056879680180967916,78831,0.04268777876806719
10.5,0.062170203413563926,76331,0.043102689701383874
11.0,0.06660266679084306,73831,0.043466862725644866
11.5,0.06982982226204087,71319,0.043786502390329635
12.0,0.07370647302994561,68819,0.04406705451372517
