Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.0457850945126861,87072,0.06867572483281284
1.0,0.13419052279834412,86373,0.1137667547122712
1.5,0.17168332181543142,83861,0.1433725722051323
2.0,0.16959876361998485,81361,0.1628111264311891
2.5,0.16858681584337118,78831,0.1755740704198314
3.0,0.15625528538882785,76355,0.18395394977520377
3.5,0.14584442559706454,73837,0.18945600150191252
4.0,0.1412504536103087,71337,0.19306853241310884
4.5,0.16011479653454394,68771,0.19544044388042534
5.0,0.19319193532098922,66331,0.1969977908338731
5.5,0.210795546721335,63831,0.19802031193840527
6.0,0.24095998198119134,61331,0.19869167769084664
6.5,0.2665371707501011,58835,0.19913248225864807
7.0,0.24748114224392884,56335,0.19942190522413003
7.5,0.23253902285362843,53825,0.19961193422806295
8.0,0.23633872197161096,51325,0.1997367032569325
8.5,0.22162700683865774,48679,0.19981862396504999
9.0,0.2021889271450476,46319,0.19987241137110162
