Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.008742678493224467,91972,0.01184522244500845
1.0,0.020261563717991943,91373,0.016606379167111232
1.5,0.020962900667738257,88861,0.018520113876413974
2.0,0.019052071853392902,86361,0.019289334624932524
2.5,0.018114112836009867,83831,0.019598520928068044
3.0,0.0141299499529215,81355,0.019722797568071215
3.5,0.012353079539829363,78849,0.019772750244156315
4.0,0.016154779365703947,76349,0.01979282859394111
4.5,0.017788262383621294,73771,0.01980089903504008
5.0,0.02060411423470272,71331,0.019804142928100513
5.5,0.023022234722620716,68831,0.01980544680258005
6.0,0.022744514328396928,66331,0.019805970891576423
6.5,0.023284344288119013,63835,0.01980618154780172
7.0,0.02178873250002002,61335,0.019806266220530135
7.5,0.02261007381412943,58825,0.019806300254515734
8.0,0.02832756299188138,56325,0.019806313934388784
8.5,0.029662438213049258,53679,0.0198063194329786
9.0,0.03305089718275752,51319,0.019806321643122647
