Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.061937100988901136,99334,0.049742576165183704
1.0,0.09843576995655984,98873,0.08336231180740152
1.5,0.08244534923688535,96355,0.10608503169426843
2.0,0.11878483165377468,93861,0.12144273719652848
2.5,0.1322728705872175,91325,0.1318226177508132
3.0,0.1338888883964406,88855,0.1388381136727374
3.5,0.13848844701491678,86359,0.14357970802665496
4.0,0.15068439004940437,83849,0.1467844304393417
4.5,0.15069034275601778,81273,0.14895042039457504
5.0,0.1542691907349939,78843,0.15041435763531677
5.5,0.15430557277015905,76331,0.15140379539316623
6.0,0.14437786136413866,73831,0.15207253108033417
6.5,0.1437396632664248,71335,0.1525245124361538
7.0,0.1488625830928368,68835,0.15282999508038617
7.5,0.14180052439830534,66335,0.15303646299045723
8.0,0.14821332501655782,63825,0.15317600937285888
8.5,0.16350785607019605,61169,0.1532703252054485
9.0,0.1764401378507125,58819,0.1533340708656654
9.5,0.17996962283373905,56319,0.15337715492785214
10.0,0.20514409353794077,53819,0.15340627434411042
