Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.036301066243768894,47767,0.03945266607231779
1.0,0.0579247544148356,43194,0.05058097725746265
1.5,0.05339454375672456,39505,0.05371991112840611
2.0,0.05453500217065957,36865,0.054605302063493254
2.5,0.04365948262124212,34136,0.054855041987991515
3.0,0.050559893572310624,29934,0.05492548548070953
3.5,0.05604555268474168,27090,0.054945355293981396
4.0,0.06766410507177871,24684,0.0549509599206719
4.5,0.062259518850756625,23876,0.054952540803184985
5.0,0.05807836417804462,22909,0.05495298671861489
5.5,0.04114664168176387,21314,0.054953112496823574
6.0,0.04039819822043601,20421,0.05495314797475665
6.5,0.06365744318627294,20709,0.05495315798192521
7.0,0.0659841709279776,21372,0.05495316080462129
