Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.016891887181861125,118934,0.018472824137044246
1.0,0.03324486737191601,118873,0.028130282658425446
1.5,0.030484935355498066,116355,0.03317913195186767
2.0,0.03037674459612583,113861,0.035818633755728
2.5,0.03720077446707067,111325,0.03719854616104204
3.0,0.04176320823368392,108855,0.03791995436146634
3.5,0.04019960241174141,106359,0.038297101338068094
4.0,0.037809953438301486,103849,0.03849427104292614
4.5,0.04306304674848189,101273,0.038597349935044274
5.0,0.04030598684143022,98843,0.0386512388324687
5.5,0.04158798615398985,96343,0.038679411557320006
6.0,0.04027331764088709,93843,0.03869414005360554
6.5,0.035856148409583,91347,0.03870184000467445
7.0,0.03377981105696519,88847,0.03870586548326467
7.5,0.03349251099781979,86347,0.038707969974284856
8.0,0.03358672108653931,83837,0.038709070186931566
8.5,0.035575094240523096,81181,0.03870964537012616
9.0,0.03650387941923168,78831,0.03870994607172992
9.5,0.038060689947908795,76319,0.03871010327634812
10.0,0.043682004315003894,73819,0.038710185461782703
10.5,0.039990687248086305,71319,0.03871022842773202
11.0,0.03913114940329287,68819,0.038710250890018796
11.5,0.04359317038357966,66319,0.03871026263313946
12.0,0.03541430744944224,63819,0.038710268772357795
