Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.007009976425312932,90651,0.0084626212098052
1.0,0.014250182262857744,89921,0.014911545804039895
1.5,0.018940825471720837,87395,0.019825936675503995
2.0,0.025342429452918112,84921,0.023570939006453993
2.5,0.027437611855019965,82365,0.02642481099703144
3.0,0.027780720940170575,79905,0.028599598785891495
3.5,0.029950491802700013,77397,0.03025689173462596
4.0,0.03290060209928455,74897,0.0315198287126585
4.5,0.034093113059762696,72666,0.03248224746409284
5.0,0.035408695140572204,70530,0.03321565686553058
5.5,0.0336115003084559,68031,0.03377455012204249
6.0,0.033915484374197,65531,0.034200453678176555
6.5,0.032899889867404525,63035,0.034525012682984975
7.0,0.031439916766327736,60531,0.03477234226285134
7.5,0.03284683793924409,58035,0.03496081930453127
8.0,0.03457297971932879,55537,0.0351044478800523
8.5,0.03382933552364992,52861,0.03521389976619359
9.0,0.03627116882814797,50519,0.035297307370400675
