Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.015070851828252572,138534,0.010799903727154878
1.0,0.028306909996511524,138873,0.019403160650707848
1.5,0.028536633948877625,136355,0.026256557825588122
2.0,0.03275761267664553,133861,0.03171600803775959
2.5,0.03231559182738369,131325,0.036065033179396695
3.0,0.040684177011420034,128855,0.039529488197307505
3.5,0.038283910772870244,126359,0.04228929026334232
4.0,0.037319077246016394,123849,0.04448776228976886
4.5,0.04050294386608179,121273,0.04623907602000471
5.0,0.04195474660727112,118843,0.04763418123164479
5.5,0.042081608739544765,116343,0.048745528969027764
6.0,0.044259008755073645,113843,0.04963083409374611
6.5,0.04296201102045084,111347,0.05033607255106117
7.0,0.04428919202378252,108847,0.05089786900720886
7.5,0.0472063267209695,106347,0.051345398853130296
8.0,0.05328002597417856,103837,0.05170190335008608
8.5,0.058352927392726295,101181,0.051985896602174134
9.0,0.06286119792761928,98831,0.052212127036629356
9.5,0.06653141427287557,96331,0.052392343323803436
10.0,0.06718709210896263,93831,0.05253590451282302
10.5,0.06748804681026979,91331,0.052650266068684004
11.0,0.06439907190261698,88831,0.05274136705181364
11.5,0.06423175838486848,86331,0.052813938547231876
12.0,0.06790158260250882,83831,0.05287174936075233
12.5,0.06306368166485064,81335,0.05291780174179584
13.0,0.06440710611540124,78835,0.05295448729715523
13.5,0.06127452637811676,76323,0.05298371119267446
14.0,0.055717589325594154,73823,0.05300699109292272
