Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.027171524906849813,116249,0.05613205527630402
1.0,0.0756991915189897,116121,0.08700134266726874
1.5,0.11546833931322424,113597,0.10397761227534495
2.0,0.15309280653821966,111120,0.11331354951795343
2.5,0.16475739028926553,108566,0.1184477589885935
3.0,0.1423612272324287,106105,0.12127126842352252
3.5,0.11899559573954763,103609,0.12282403045528655
4.0,0.0949506588163215,101109,0.12367795709617575
4.5,0.08720485047904777,98513,0.12414756589205282
5.0,0.09720322772847806,96093,0.12440582276167743
5.5,0.10085604424516645,93593,0.12454784865917737
6.0,0.10928515593811716,91093,0.12462595444428187
6.5,0.10763894034051784,88597,0.12466890797440686
7.0,0.10642593329047136,86097,0.12469252985782726
7.5,0.11680580257526772,83597,0.12470552048687926
8.0,0.12264465214253366,81097,0.12471266455918556
8.5,0.1252467222189611,78409,0.12471659337348034
9.0,0.13306405931210277,76069,0.1247187539873573
9.5,0.13724960130665104,73569,0.12471994219631169
10.0,0.1405497520058549,71069,0.12472059564047143
10.5,0.1400905226546932,68569,0.12472095499584263
11.0,0.13269129369628524,66069,0.12472115261989496
