Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.023629067094441295,94434,0.018344628452354232
1.0,0.04093972308108159,93873,0.03283454132944551
1.5,0.04360370521770642,91355,0.044279721357539846
2.0,0.050640836654076274,88861,0.053319951411827445
2.5,0.05727894065366892,86325,0.060460578228866003
3.0,0.060611857464299916,83855,0.06610076117045251
3.5,0.07004727367631415,81359,0.0705557851381882
4.0,0.07394754594771162,78849,0.07407468492542046
4.5,0.07324967650530691,76261,0.07685416620369442
5.0,0.07705483701157347,73831,0.07904960132358792
5.5,0.07363052072496304,71331,0.08078371459261305
6.0,0.07895652488999663,68831,0.0821534425351791
6.5,0.08852518720304345,66335,0.08323535262153753
7.0,0.08540001472064125,63835,0.08408992337138381
7.5,0.08674781550198905,61335,0.0847649250889026
8.0,0.10047602687015064,58825,0.08529809021155074
8.5,0.0966845675779967,56169,0.08571922254444812
9.0,0.09306952001769923,53819,0.0860518632860831
