Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.00492555964184913,104191,0.012116296018349997
1.0,0.014228572030352311,103820,0.02246288178885557
1.5,0.02401117398076796,101302,0.031298241782066326
2.0,0.02840440862189897,98813,0.038843106140332276
2.5,0.02864989017286278,96273,0.04528596508760483
3.0,0.0326167213325341,93805,0.05078777790269835
3.5,0.03986459400443505,91309,0.055485994098342595
4.0,0.04998603412542686,88803,0.05949798726547812
4.5,0.05931726561761116,86219,0.06292398736910575
5.0,0.0645216532105613,83793,0.06584958475202371
5.5,0.0703712702480142,81293,0.06834786840294177
6.0,0.07602382685065363,78787,0.07048125190843947
6.5,0.08245904629246373,76285,0.07230303270577094
7.0,0.08747436466261195,73785,0.07385872359068357
7.5,0.09495371802953659,71285,0.07518718974475944
8.0,0.10218559840955894,68779,0.07632161968816317
8.5,0.10824905636229601,66115,0.07729035441470668
9.0,0.11852042179788969,63769,0.07811759542316914
9.5,0.12803836913932454,61269,0.07882400933332566
10.0,0.13736405482611486,58769,0.07942724419155653
