Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.015173099843552801,106672,0.022345876177489232
1.0,0.03878337015076884,106373,0.0320153298793995
1.5,0.04302795015594739,103861,0.03619947258880797
2.0,0.036452272277763674,101361,0.03801002474122558
2.5,0.03608497018393095,98831,0.03879348250648127
3.0,0.033654988305621136,96355,0.03913249846308867
3.5,0.029467529977728397,93849,0.03927919663104533
4.0,0.03494412316528955,91349,0.039342675508845654
4.5,0.0437891901212243,88783,0.03937014393590862
5.0,0.03798241288437086,86343,0.039382030007488
5.5,0.03517213196957388,83843,0.03938717331974488
6.0,0.044040278557874776,81343,0.039389398921432964
6.5,0.038544850085423195,78847,0.03939036197843332
7.0,0.03335507189669633,76347,0.039390778710138234
7.5,0.042139264942263034,73825,0.039390959037277566
8.0,0.047024134157746984,71325,0.039391037068002836
8.5,0.04508080160335849,68679,0.03939107083327027
9.0,0.05020728424032848,66319,0.03939108544409545
9.5,0.05199188890770234,63819,0.03939109176645652
10.0,0.042853830104619975,61319,0.039391094502253365
10.5,0.04284720062039776,58819,0.03939109568608079
11.0,0.05835802884099893,56319,0.03939109619834374
