Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.058332362775058,67460,0.10476165813093541
1.0,0.15003900542055457,66361,0.15650020040668608
1.5,0.22147026394712166,63849,0.18205226596748472
2.0,0.25857769678780446,61349,0.19467164072573656
2.5,0.26005834401777506,58819,0.20090395955375018
3.0,0.21626426691438244,56343,0.20398190903366512
3.5,0.18266423734480583,53837,0.20550201306915267
4.0,0.18201243928833377,51337,0.20625274542970118
4.5,0.17613568072038066,48771,0.20662350891957898
5.0,0.1498961834628522,46331,0.20680661753810978
5.5,0.1393435272370684,43831,0.2068970492205586
6.0,0.14895224240387892,41331,0.2069417106311254
6.5,0.16704696073014882,38835,0.20696376752025766
7.0,0.21042927119672564,36335,0.2069746607354969
