Lag (m),Semivariance,Count,Fitted_Semivariance
0.5,0.013346825647955618,74822,0.01881693552553892
1.0,0.02504008851987651,73861,0.0337561269899638
1.5,0.03618870797885419,71349,0.045616689583051255
2.0,0.05237365851959585,68849,0.055033058960171424
2.5,0.061257555411535616,66331,0.06250892796305024
3.0,0.06472780611285242,63837,0.06844418975131462
3.5,0.07104579209108,61337,0.0731563285650988
4.0,0.07851618022436704,58837,0.07689740233614546
4.5,0.08943030030229095,56277,0.07986752556754785
5.0,0.10348299305915323,53831,0.0822255736974697
5.5,0.10695629342716606,51331,0.08409768153603989
6.0,0.099843250388724,48831,0.08558399036695935
6.5,0.08110114590295667,46335,0.08676400462434122
7.0,0.05714321506006073,43825,0.08770084467982492
